,data,label
3770,know sinopharm booster vaccin ve puskesma near hous t s s,1
3771,gentlemen peopl main vaccin sinopharm kind booster use,1
3772,mupdateinfo malaysia receiv donat 1 million sinopharm covid 19 vaccin thank uae appreci,0
3773,booster vaccin like pfizer moderna effect wors like sinovac sino,0
3774,ardi doc sorri ask vaccin 1 amp 2 sinopharm booster free,1
3775,nki hi guy want ask got vaccin 1 2 gotong royong sinopharm,0
3776,find sinopharm vaccin jakarta tangsel depok area know dumay friend,0
3777,sorri ask sis second sinopharm vaccin m look second dose sister,0
3778,di pertuan agong al sultan abdullah ri ayatuddin al mustafa billah shah present highest appreci,0
3779,info second vaccin sinopharm,0
3780,batch 500 000 sinopharm vaccin arriv klia yesterday,0
3781,sinopharm vaccin t booster right,1
3782,mr help speed booster vaccin sinopharm haven t accept thank,0
3783,malaysia receiv donat 500 000 dos sinopharm vaccin uae news,0
3784,uae donat 500 000 dose sinopharm vaccin malaysia donat sign strong bond friendship,1
3785,uae donat million dose sinopharm vaccin malaysia unit arab emir uae donat,0
3786,differ sinopharm sinovac vaccin sinopharm btw,0
3787,govern allow sinopharm vaccin booster,0
3788,ministri health final includ sinopharm vaccin list covid 19 booster vaccin total 6 type vaccin b,0
3789,6 type covid 19 booster vaccin indonesia govern offici ad vaccin regimen,0
3790,sinopharm offici booster vaccin regimen total 6 type indonesia temponasion,0
3791,sinopharm vaccin avail,0
3792,sinopharm includ booster vaccin regimen indonesia 6 type,0
3793,sinopharm offici enter booster vaccin list check 6 type covid 19 vaccin indonesia,0
3794,booster sinopharm independ compani doesn t particip mutual cooper vaccin,0
3795,spokesperson covid 19 vaccin ministri health dr siti nadia tarmizi said booster vaccin,0
3796,booster sinopharm independ bro compani doesn t particip mutual cooper vaccin,0
3797,t want booster primari vaccin sinopharm kimia farma sinopharm pay 300k jir,0
3798,info bandung booster primari vaccin sinopharm,0
3799,want ask vaccin 1 2 sinopharm s booster,0
3800,t booster vaccin sinopharm s main vaccin sinopharm booster,1
3801,minist soe invit peopl vaccin booster dose booster vaccin,0
3802,sinopharm type inactiv virus right sinovac choic az ade,1
3803,sorri mean s continu 1st dose sinopharm continu vaccin dom,-1
3804,s month 1st dose sis receiv 2nd dose vaccin use aztr vaccin,0
3805,don t afraid effect inject covid 19 vaccin heal unit archipelago covid19,-1
3806,singapor secret interest sinovac vaccin booster resid turn,-1
3807,d 1 vaccin dose 2 moderna t sleep cold goe forth toilet hot littl dizzi,-1
3808,urang 1 amp 2 sinovac booster moderna 3 day tepar fever lethargi chill eat hard leun,-1
3809,effect vaccin easier cure effect infect covid19 let s vaccin don t afraid,-1
3810,baskoro thought long term effect kdpn coward mental plus media s said peopl leav,-1
3811,don t careless covid 19 vaccin obey health protocol polriadaptasikecepatanbaru 2001,-1
3812,british enthusiasm astrazeneca s covid 19 vaccin wane past month mark high,-1
3813,don t afraid effect inject covid 19 vaccin heal unit archipelago covid19,-1
3814,let s vaccin sis don t afraid vaccin benefit increas bodi s immun,-1
3815,sinovac vaccin raw materi sinopharm readi use vaccin arriv indonesia,-1
3816,second day post moderna vaccin dose oh god swell cake s cold fever peg,-1
3817,3 effect pfizer s covid 19 vaccin common,-1
3818,difficult find booster vaccin pfizer moderna vaccin tangerang jakarta,-1
3819,inject dose mr firdaus feel harm effect usual effect d,-1
3820,doctor john hopkin center health secur dr amesh adalja said vaccin,-1
3821,covid19 vaccin usual bodi react common symptom fever explan,-1
3822,definit worri worri overwhelm fear futur long term effect,-1
3823,futur happen long term effect post covid19 vaccin mass timbu,-1
3824,advantag vaccin factor determin base studi import thing,-1
3825,arrog averag get fake vaccin s booster,-1
3826,yes wkwkwk averag modern vaccin second sick,-1
3827,base result evalu risk consider pandem bpom issu permit emerg use vaccin,-1
3828,type vaccin given time astrazeneca vaccin vaccin attend head past staff wbp,-1
3829,m readi sick leav effect vaccin eh turn effect samsek cu,-1
3830,vaccin access even distribut world caus uneven econom recoveri covid 19 vaccin achiev,-1
3831,word doh sg gt vaccin 1 2 sinovac sinopharm recommend 3 vaccin mrna base dunno,-1
3832,yoaa time vaccin health center sinovac t choos gt,-1
3833,koko28 doc actual bad effect covid19 variant need booster time pop,-1
3834,malaysia saw social media appar kind rank vaccin number pfizer moder,-1
3835,advers event post immun aefi symptom usual occur vaccin immun go,-1
3836,jisooo ahead jisoo m afraid ve vaccin 2 time sinovac s photo scream fall,-1
3837,mjb mean booster moderna 2x vaccin long,-1
3838,replic mean vaccin hand hurt like,-1
3839,fever cough cold symptom fit covid 19 vaccin includ manag,-1
3840,famili emphas tukul arowana sick effect covid 19 vaccin manag ensur,-1
3841,come don t afraid hesit vaccin covid 19 covid 19 vaccin safe halal guy don t know,-1
3842,reactiv igg usual histori vaccin fibrosi don t covid 19,-1
3843,urang 1 amp 2 sinovac booster moderna 3 day tepar fever lethargi chill eat hard leun,-1
3844,head bin covid 19 vaccin minim death risk vaccin mere save,-1
3845,s 6 month vaccin 2 sinopharm az hasn t arriv 6 month sad,-1
3846,covid 19 vaccin vaccin australia slow,-1
3847,s 6 month vaccin 2 sinopharm az hasn t arriv 6 month sad,-1
3848,question covid answer don t know didn t swab sick month kmren sudden postpon,-1
3849,m moderna s die afraid vaccin,-1
3850,director nation brain center hospit mursyid bustami gave explan circul disinform vaccin,-1
3851,extend day friday saturday 01 02 oct 2021 time 08 00 13 00 wib place islam center,-1
3852,mean certainti block copit terawan s vaccin moderna,-1
3853,definit worri worri overwhelm fear futur long term effect,-1
3854,advantag moderna pfizer vaccin data open hidden,-1
3855,mass covid19 vaccin program stage 1 stage 2 data amp late implement,-1
3856,british enthusiasm astrazeneca s covid 19 vaccin wane past month mark high,-1
3857,surpris effect second dose moderna vaccin stronger bedrest bad head dizzi fever fever,-1
3858,accord peopl afraid effect vaccin outsid sin,-1
3859,fess don t know nder usual health worker decid m vaccin 1 2 sinovac booster vaccin astrazeneca,-1
3860,pfizer s previous chief research vaccin caus mass death,-1
3861,bad effect vaccin worker affect covid don t s vaccin effect,-1
3862,moderna s corona vaccin show promis result laboratori test slight decreas r,-1
3863,wrong inform circul vaccin caus sever effect peopl fast fact risk,-1
3864,day friday saturday 01 02 octob 2021 time 08 00 13 00 wib place islam center brebe vaccin,-1
3865,mui fatwa fucksin halal holi explain fuck,-1
3866,yesterday morn work late afternoon sleep late night lie mom s room accident bump hand modern vaccin,-1
3867,kpai survey 64 children vaccin covid 19 afraid effect vaccin databok databok covid covid19,-1
3868,m readi sick leav effect vaccin eh turn effect samsek cu,-1
3869,m afraid jakehoon ve modern vaccin,-1
3870,don t afraid 3 effect sign covid 19 vaccin work effect vaccin covid19,-1
3871,want vaccin feel like real sick person ve 3 vaccin amp moderna b anjrit s,-1
3872,word doh sg gt vaccin 1 2 sinovac sinopharm recommend 3 vaccin mrna base dunno,-1
3873,reject presenc covid vaccin previous type vaccin sinovac sinopharm astrazeneca,-1
3874,bekasinian look vaccin dose 1 2 3 type pfizer dose 1 2 type sinovac avail co vaccin center,-1
3875,need 2 sinopharm vaccin s hard find amp expens buy,-1
3876,hanafi remind task forc open covid vaccin effect complaint servic,-1
3877,bpom given permiss use sinovac vaccin public longer need afraid vaccin,-1
3878,anomali languag game line vaccin risk consid fate,-1
3879,good even base twitter public secretariat republ indonesia 20 june 2021 l arriv 1st stage vaccin,-1
3880,yesterday want vaccin rsal told home wait 2 month ask sick didn t,-1
3881,doctor john hopkin center health secur dr amesh adalja said vaccin,-1
3882,pfizer s previous chief research vaccin caus mass death,-1
3883,unlik vaccin covid 19 vaccin relat new afraid inject,-1
3884,booster vaccin kj amek pfizer mean kj dare test materi k,-1
3885,usual vaccin effect s natur max don t know friend,-1
3886,don t feel effect inject doesn t mean vaccin doesn t work vaccin,-1
3887,pfizer doesn t work booster previous sinovac vaccin 1 2 sinovac booster,-1
3888,import difficult thing recognit global competit pharmaceut giant,-1
3889,parti sell fake covid vaccin certif manipul mysejahtera modern day kitul,-1
3890,12 hour booster vaccin pfizer type strang effect observ far hard,-1
3891,8 million dose sinovac vaccin raw materi arriv optimisbangkitkannegeri,-1
3892,s like understand mean vaccin don t reaction,-1
3893,european drug regul news approv novavax s protein base vaccin,-1
3894,long island nurs charg run fraudul busi 1 5m forg covid vaccin card,-1
3895,s 6 month vaccin 2 sinopharm az hasn t arriv 6 month sad,-1
3896,adhen experi 2nd sinovac vaccin tetanus vaccin pre wed tetanus vaccin long way,-1
3897,moderna boss call vaccin current difficult fight covid 19 omicron variant patuhiprok,-1
3898,similar pfizer moderna vaccin recommend mix center prevent control pen,-1
3899,urang 1 amp 2 sinovac booster moderna 3 day tepar fever lethargi chill eat hard leun,-1
3900,sinovac vaccin raw materi sinopharm readi use vaccin arriv indonesia,-1
3901,boyz ok ahead m afraid ve got sinovac vaccin,-1
3902,head bin covid 19 vaccin minim death risk vaccin mere save,-1
3903,btw primari vaccin astrazeneca base tabl booster az pfizer moderna,-1
3904,total 6 million sinovac covid 19 vaccin raw materi arriv pt bio farma process vaccin,-1
3905,govern receiv 6 million dose sinovac vaccin raw materi,-1
3906,complaint itch face hbs sinovac vaccin ask direct alodoc s scari s effect,-1
3907,hard water health health moderna vaccin guyss distribut citizen gokillll sorri s fast va,-1
3908,want vaccin feel like real sick person ve 3 vaccin amp moderna b anjrit s,-1
3909,kpai survey 64 children vaccin covid 19 afraid effect vaccin databok databok covid covid19,-1
3910,want titl professor cake flipflop govt stupid astrazeneca disabl oh yeah,-1
3911,uae minist foreign affair sheikh abdullah bin zay al najyan said project help intern effort,-1
3912,10th phase covid 19 vaccin arriv indonesia 6 million dose raw materi bulk sinovac 482 thousand dose vaccin,-1
3913,boyz ok ahead m afraid ve got sinovac vaccin,-1
3914,reactiv igg usual histori vaccin fibrosi don t covid 19,-1
3915,fake pfizer vaccin mexico poland fill anti wrinkl serum khaslokadata,-1
3916,mean lot reliev sever symptom,-1
3917,complaint kipi vax effect,-1
3918,base clinic trial unit arab emir countri efficaci sinopharm vaccin 78 percent,-1
3919,base new studi vaccin safe use,-1
3920,mandatori pcr mean govern believ efficaci vaccin said vaccin,-1
3921,replic mean vaccin hand hurt like,-1
3922,japan moderna vaccin case think expos foreign object,-1
3923,covid vaccin effect review limp bodi weak muscl weak helpless sleepi appar effect,-1
3924,yes wkwkwk averag modern vaccin second sick,-1
3925,free vaccin peopl indonesia let s join vaccin fight evil covid19 ppkm strengthen im,-1
3926,s time bro m sick covid19 scheme vaccin busi domino effect wide,-1
3927,s use get vaccin twice vaccin risk effect get covid 19 heavi mean s like,-1
3928,permiss answer yes vaccin virus dead tame use,-1
3929,anomali languag game line vaccin risk consid fate,-1
3930,park jimin m afraid ve pfizer vaccin,-1
3931,effect covid 19 vaccin children adult pain inject site fever afraid kayak,-1
3932,s mutual cooper vaccin isn t gotong royong use sinopharm work s stupid,-1
3933,maritim vaccin attack held indonesian navi viii main base east coast north sulawesi result,-1
3934,m anti vaccin ve regist vaccin post dead,-1
3935,630 children vaccin 1st dose sinovac covid 19 vaccin activ carri nation polic health center,-1
3936,total 14 million dose sinovac s covid 19 vaccin bulk raw materi return indonesia,-1
3937,mean lot reliev sever symptom,-1
3938,long effect covid 19 vaccin inject check follow suaragrafi,-1
3939,mass covid19 vaccin program stage 1 stage 2 data amp late implement,-1
3940,sut air base hold vaccin children age 6 11 year sutan sjahrir air base sut held dose covid 19 vaccin,-1
3941,vaccin dose 2 especi s modern dizzi make hard sleep,-1
3942,2007 hoo m dizzi ama vaccin brand suggest mean know content medicin,-1
3943,indonesia arriv near half million sinopharm vaccin,-1
3944,come guy don t selfish want vaccin afraid effect vaccin etc covid symptom b,-1
3945,begin covid enter indonesia thank god infect sick sick mer,-1
3946,second dose bad effect effect recov like fever az vaccin day s better,-1
3947,initi vaccin manufactur said function vaccin prevent sever expos covid took long time add,-1
3948,6 million dose sinovac vaccin form raw materi 482 000 vaccin sinopharm arriv indonesia,-1
3949,afraid vaccin time astrazeneca want,-1
3950,don t afraid vaccin vaccin safe benefit form bodi s immun immun,-1
3951,colleg campus center covid 19 vaccin,-1
3952,doctor john hopkin center health secur dr amesh adalja said vaccin,-1
3953,sad second dose sinovac vaccin inject art cultur teacher paralyz daruratcorona,-1
3954,hanafi remind task forc open covid vaccin effect complaint servic,-1
3955,safeguard vaccin need govern bring 8 million dose sinovac vaccin raw materi,-1
3956,s satir indonesian product champion long support govern peopl look,-1
3957,need 2 sinopharm vaccin s hard find amp expens buy,-1
3958,definit worri worri overwhelm fear futur long term effect,-1
3959,jeno w isn t afraid ve vaccin sinovac 2 time,-1
3960,covid 19 vaccin usual general symptom effect appear con,-1
3961,8 million dose sinovac vaccin raw materi arriv optimisbangkitkannegeri,-1
3962,come don t afraid don t hesit independ vaccin kediri citi polic context acceler vaccin,-1
3963,m gpu ah s hard find pfizer vaccin s end shop,-1
3964,37 hour modern vaccin fever dizzi ach ach luckili don t feel sick,-1
3965,got bad effect astrazeneca vaccin 25 5 vaccin 26 5 fever start 27 5 clinic,-1
3966,late vaccin sick pfizer,-1
3967,indonesia receiv covid 19 vaccin 6 million dose vaccin raw materi bulk sinovac biotech ltd,-1
3968,base clinic trial unit arab emir countri efficaci sinopharm vaccin 78 percent,-1
3969,yesterday morn work late afternoon sleep late night lie mom s room accident bump hand modern vaccin,-1
3970,1 worri effect long term vaccin 2 lot comorbid 3 got covid 4 lazi,-1
3971,fake pfizer vaccin mexico poland fill anti wrinkl serum khaslokadata,-1
3972,england s largest vaccin center open england open covid 19 vaccin center,-1
3973,s use get vaccin twice vaccin risk effect get covid 19 heavi mean s like,-1
3974,vaccin form mrna danger long term like pfizer moderna,-1
3975,total 14 million dose sinovac s covid 19 vaccin bulk raw materi return indonesia,-1
3976,m confus sinovac vaccin china covid 19 virus kill mean,-1
3977,allergi symptom lot common effect covid 19 vaccin want know tell differ check,-1
3978,believ covid19 refus vaccin like afraid j,-1
3979,pfizer s previous chief research vaccin caus mass death,-1
3980,secur vaccin need indonesia govern return 8 million dose sinovac vaccin raw materi,-1
3981,second dose bad effect effect recov like fever az vaccin day s better,-1
3982,total 14 million dose sinovac s covid 19 vaccin bulk raw materi return indonesia,-1
3983,complaint itch face hbs sinovac vaccin ask direct alodoc s scari s effect,-1
3984,vaccin propaganda 1 vaccin need prevent covid19 2 jk covid19 elimin effect co,-1
3985,16 million dose raw materi covid 19 vaccin sinovac compani arriv indonesia afternoon way indonesia,-1
3986,mother sick covid vaccin vaccin healthi vaccin effect,-1
3987,hope doesn t s late vaccin let s lay right away fact sent covid 19 vaccin bar appar,-1
3988,read buibu kulwap group morn make annoy 1 mother covid vaccin schedul offic afraid ef,-1
3989,dr news social media german afraid children vaccin covid19 judg enthusiasm war,-1
3990,japan moderna vaccin case think expos foreign object,-1
3991,bewar fake mask masker beritaterkini berita news newsupd newsupd covid19 covid 19 covid 19,-1
3992,peopl want pfizer sinovac effect peopl vaccin sick,-1
3993,g call dead covid fact,-1
3994,astrazeneca vaccin overr pdhl eat lot victim 95 vaccin,-1
3995,covid vaccin test long term effect hiv vaccin widespread decad ago,-1
3996,come don t afraid hesit vaccin covid 19 covid 19 vaccin safe halal guy don t know,-1
3997,s weird post discuss covid effect vaccin fyi don t late updat batch releas,-1
3998,initi vaccin manufactur said function vaccin prevent sever expos covid took long time add,-1
3999,base result new meet report indonesian congreg receiv sinovac sinopharm longer need,-1
4000,gaza capac eye blind myopic,-1
4001,astrazeneca vaccin overr pdhl eat lot victim 95 vaccin,-1
4002,long effect covid 19 vaccin inject check follow suaragrafi,-1
4003,vaccin covid19 mean bodi instal virus matic dilemahin automat s pcr pos,-1
4004,s like understand mean vaccin don t reaction,-1
4005,m afraid jakehoon ve modern vaccin,-1
4006,carina citra dewi figur oxford astrazeneca team succeed produc wide vaccin,-1
4007,s 6 month vaccin 2 sinopharm az hasn t arriv 6 month sad,-1
4008,second day post moderna vaccin dose oh god swell cake s cold fever peg,-1
4009,effect covid19 vaccin dead,-1
4010,mom said t serious huh sinovac s vaccin famili,-1
4011,total 14 million dose sinovac s covid 19 vaccin bulk raw materi return indonesia,-1
4012,head bin covid 19 vaccin minim death risk vaccin mere save,-1
4013,81 5 million dose vaccin raw materi produc sinovac process bio farma 65 5 million dose vaccin,-1
4014,m afraid get infect m go stupid vaccin pfizer vaccin,-1
4015,m dizzi anger az vaccin pfizer great s fail prevent epidem like,-1
4016,got bad effect astrazeneca vaccin 25 5 vaccin 26 5 fever start 27 5 clinic,-1
4017,s 6 month vaccin 2 sinopharm az hasn t arriv 6 month sad,-1
4018,come vaccin sis don t afraid vaccin benefit increas bodi s immun,-1
4019,polici protect s turn come health facil vaccin center,-1
4020,koko28 studi efficaci sinovac vaccin said small doc proven,-1
4021,end septemb 2nd vaccin wrong sinovac sinovac instead sinovac astra yes fever last week,-1
4022,37 hour modern vaccin fever dizzi ach ach luckili don t feel sick,-1
4023,tri talk nurs center covid vaccin,-1
4024,hati sinovac mean compani gotong royong vaccin gotong r,-1
4025,peopl sudden depend covid 19 vaccin bad human natur immun longer abl,-1
4026,stlah seen failur amp sikoplak s weak indonesia enjoss strang plan en,-1
4027,mrna base covid 19 vaccin call biggest booster effect uk studi say,-1
4028,81 5 million dose vaccin raw materi produc sinovac process bio farma 65 5 million dose vaccin,-1
4029,advantag moderna pfizer vaccin data open hidden,-1
4030,sridiana 3va histori sever allergi drug food swell rash bad,-1
4031,colleg campus center covid 19 vaccin,-1
4032,covid19 vaccin usual bodi react common symptom fever explan,-1
4033,small studi moderna pfizer vaccin provid protect corona virus year,-1
4034,problem cold chain vaccin store minus 70 c,-1
4035,dr news social media german afraid children vaccin covid19 judg enthusiasm war,-1
4036,believ covid19 refus vaccin like afraid j,-1
4037,koko28 studi efficaci sinovac vaccin said small doc proven,-1
4038,repost don t afraid vaccin let s let elder vaccin covid 19 supportgerma,-1
4039,come vaccin don t afraid vaccin benefit increas bodi s immun system doesn t,-1
4040,stlah seen failur amp sikoplak s weak indonesia enjoss strang plan en,-1
4041,learn arab 3 year old child vaccin stupid arab want vaccin,-1
4042,allergi symptom lot common effect covid 19 vaccin want know tell differ check,-1
4043,2007 hoo m dizzi ama vaccin brand suggest mean know content medicin,-1
4044,final feel pain peopl feel late feel like vaccin astrazeneca dose,-1
4045,m readi sick leav effect vaccin eh turn effect samsek cu,-1
4046,effect pfizer vaccin weak left arm hurt feel achi bodi plus pol sleepi look like,-1
4047,come vaccin don t afraid vaccin benefit increas bodi s immun system doesn t,-1
4048,s satir indonesian product champion long support govern peopl look,-1
4049,come vaccin don t afraid vaccin benefit increas bodi s immun system doesn t,-1
4050,c19 vaccin 1 sinopharm dose 1 1 dec islam center hall link 2 pfizer dose 1 28,-1
4051,anomali languag game line vaccin risk consid fate,-1
4052,bewar fake mask masker beritaterkini berita news newsupd newsupd covid19 covid 19 covid 19,-1
4053,come vaccin don t afraid vaccin benefit increas bodi s immun system doesn t,-1
4054,unlik vaccin covid 19 vaccin relat new afraid inject,-1
4055,003 fact presid gave covid19 vaccin time mean 1 trust,-1
4056,9 3 852 000 dose astrazaneca vaksin vaccin 10 6 million dose sinovac vaccin raw materi amp 482 400 dose vial sinopharm 11,-1
4057,usual vaccin effect s natur max don t know friend,-1
4058,s effect modern vaccin dose 2 s long time haven t sick feel like m drowsi don t fever right dose,-1
4059,safeguard vaccin need govern bring 8 million dose sinovac vaccin raw materi hope pandem,-1
4060,81 5 million dose vaccin raw materi produc sinovac process bio farma 65 5 million dose vaccin,-1
4061,m afraid get infect m go stupid vaccin pfizer vaccin,-1
4062,koko28 hello doc want ask vaccin pfizer chest feel tight normal doc given,-1
4063,numb chill paralysi death vaccin effect sign god s love rahman rahim ag,-1
4064,003 fact presid gave covid19 vaccin time mean 1 trust,-1
4065,kpai survey 64 children vaccin covid 19 afraid effect vaccin databok databok covid covid19,-1
4066,colleg campus center covid 19 vaccin,-1
4067,8 million dose sinovac vaccin raw materi arriv optimisbangkitkannegeri,-1
4068,dr news social media german afraid children vaccin covid19 judg enthusiasm war,-1
4069,tri talk nurs center covid vaccin,-1
4070,bpom issu emerg use permit sinopharm vaccin april 29 2021 base result evalu consider,-1
4071,citi surabaya vaccin held thor field gelora pancasila complex target 30 000 dose va,-1
4072,mean area avail remot va,-1
4073,c19 vaccin 1 sinopharm dose 1 1 dec islam center hall link 2 p,-1
4074,implement covid 19 vaccin children age 6 11 year held rank buol polic central sulawesi,-1
4075,complaint covid 19 vaccin,-1
4076,come sis fight fear doesn t hurt inject vaccin inject vaccin lot wrong benefit,-1
4077,ri build vaccin research center bali collabor merck pfizer supportnkrimoremaju,-1
4078,come don t afraid don t hesit independ vaccin kediri citi polic context acceler vaccin,-1
4079,type vaccin given time astrazeneca vaccin vaccin attend head past staff wbp,-1
4080,want titl professor cake flipflop govt stupid astrazeneca disabl oh yeah,-1
4081,13 hour moderna vaccin inject puskesma weird symptom pain swell,-1
4082,info pfzier moderna vaccin isn t common,-1
4083,long term protect effect covid 19 vaccin doubt booster dose need,-1
4084,tri talk nurs center covid vaccin,-1
4085,got covid m sick like get pfizer vaccin pain booster hurt betray peopl love,-1
4086,eh sinovac vaccin useless right don t abroad vaccin previous got sinovac,-1
4087,fact data covid 19 vaccin reduc risk ill lower death rate protect effect vaccin,-1
4088,govern ensur covid 19 vaccin minim effect complaint public report nearest fax,-1
4089,sut air base hold vaccin children age 6 11 year sutan sjahrir air base sut held dose covid 19 vaccin,-1
4090,usual bodi receiv covid19 vaccin experi effect experi effect,-1
4091,bewar fake mask masker beritaterkini berita news newsupd newsupd covid19 covid 19 covid 19,-1
4092,serious ask feel 3rd vaccin moderna,-1
4093,d 1 vaccin dose 2 moderna t sleep cold goe forth toilet hot littl dizzi,-1
4094,end septemb 2nd vaccin wrong sinovac sinovac instead sinovac astra yes fever last week,-1
4095,vaccin period guarante health vaccin blind effect,-1
4096,boyz ok ahead m afraid ve got sinovac vaccin,-1
4097,sinopharm said high effect cmiiw yes m afraid hoax long time lag 1st 2nd vaccin,-1
4098,good even base twitter public secretariat republ indonesia 20 june 2021 l arriv 1st stage vaccin,-1
4099,koko28 hello doc want ask vaccin pfizer chest feel tight normal doc given,-1
4100,yesterday morn work late afternoon sleep late night lie mom s room accident bump hand modern vaccin,-1
4101,poor indonesian peopl specif period buy vaccin sebab term effect p,-1
4102,vaccin period guarante health vaccin blind effect,-1
4103,vaccin form mrna danger long term like pfizer moderna,-1
4104,vaccin notic oper covid 19 vaccin deliveri center ppv tawau communiti council dmt complet close,-1
4105,sidiotyouhearsini vaccin cheap 1 az storag amp transport doesn t need cold chain like pfize,-1
4106,bpom issu permit emerg use sinopharm vaccin april 29 2021 base result evalu consider,-1
4107,effect said wrong vaccin don t az b,-1
4108,effect covid19 vaccin dead,-1
4109,test posit covid 3 day ago symptom t smell smell tast bland food m grate,-1
4110,hard water health health moderna vaccin guyss distribut citizen gokillll sorri s fast va,-1
4111,doctor john hopkin center health secur dr amesh adalja said vaccin,-1
4112,free vaccin peopl indonesia let s join vaccin fight evil covid19 ppkm strengthen im,-1
4113,booster previous vaccin sinovac 2 2,-1
4114,base result new meet report indonesian congreg receiv sinovac sinopharm longer need,-1
4115,think long time final decid vaccin accept communiti travel,-1
4116,turn effect vaccin like weak dizzi chill feverish hope recov quick amen s,-1
4117,pandem base result evalu risk consider pandem bpom publish,-1
4118,l yes usual disclaim depend avail vaccin averag astrazeneca avail hope march,-1
4119,don t afraid vaccin vaccin safe benefit form bodi s immun immun,-1
4120,yes m vaccin m sleepi hungri use sinovac vaccin dead,-1
4121,boyz ok ahead m afraid ve got sinovac vaccin,-1
4122,fact data covid 19 vaccin reduc risk ill lower death rate protect effect vaccin,-1
4123,yesterday morn work late afternoon sleep late night lie mom s room accident bump hand modern vaccin,-1
4124,24 hour inject vaccin covid19 effect feel wrong,-1
4125,covid 19 vaccin caus long term health problem corona effect,-1
4126,tomorrow moderna vaccin booster atlas sport center let s want join,-1
4127,unlik vaccin covid 19 vaccin relat new afraid inject,-1
4128,m afraid get infect m go stupid vaccin pfizer vaccin,-1
4129,similar pfizer moderna vaccin recommend mix center prevent control pen,-1
4130,pani come m afraid ve sinovac vaccin,-1
4131,mad crazi covid19 vaccin card matter,-1
4132,mean effect ri vaccin includ sleepi unusu symptom covid vaccin,-1
4133,dr news social media german afraid children vaccin covid19 judg enthusiasm war,-1
4134,covid vaccin effect review limp bodi weak muscl weak helpless sleepi appar effect,-1
4135,koko28 studi efficaci sinovac vaccin said small doc proven,-1
4136,don t afraid vaccin vaccin safe benefit form bodi s immun immun,-1
4137,poor indonesian peopl specif period buy vaccin sebab term effect p,-1
4138,similar pfizer moderna vaccin recommend mix center prevent control pen,-1
4139,govern receiv 6 million dose sinovac vaccin raw materi,-1
4140,definit worri worri overwhelm fear futur long term effect,-1
4141,m pfizer vaccin 1 2 hope s effect m sick m vaccin,-1
4142,covid19 vaccin usual bodi react common symptom fever explan,-1
4143,usual vaccin effect s natur max don t know friend,-1
4144,come vaccin don t afraid vaccin benefit increas bodi s immun,-1
4145,koko28 doc actual bad effect covid19 variant need booster time pop,-1
4146,yes pfizer s pretti bad liz fever 3 day keep get sick don t know vaccin flu,-1
4147,polici protect s turn come health facil vaccin center,-1
4148,mean compass vaccin wear mask obey procedur ma vaccin mandatori,-1
4149,come vaccin don t afraid vaccin benefit increas bodi s immun system doesn t,-1
4150,good even base twitter public secretariat republ indonesia 20 june 2021 l arriv 1st stage vaccin,-1
4151,haseum sinopharm long vaccin 1 2,-1
4152,hand vaccin sinovac previous underestim effect touch 80,-1
4153,m afraid jakehoon ve modern vaccin,-1
4154,pani come m afraid ve sinovac vaccin,-1
4155,safeguard vaccin need govern bring 8 million dose sinovac vaccin raw materi,-1
4156,24 hour inject vaccin covid19 effect feel wrong,-1
4157,don t afraid vaccin vaccin safe benefit form bodi s immun immun,-1
4158,say si run small stroke vaccin vaccin effect repli peopl,-1
4159,d 1 vaccin dose 2 moderna t sleep cold goe forth toilet hot littl dizzi,-1
4160,12 hour booster vaccin pfizer type strang effect observ far hard,-1
4161,vaccin pfizer afraid,-1
4162,effect modern vaccin scari friend faint,-1
4163,hard water health health moderna vaccin guyss distribut citizen gokillll sorri s fast va,-1
4164,personnel battalion 144 jy task forc health center medic personnel hold covid 19 vaccin border resid,-1
4165,import difficult thing recognit global competit pharmaceut giant,-1
4166,effect covid 19 vaccin children adult pain inject site fever afraid kayak,-1
4167,govern receiv 6 million dose sinovac vaccin raw materi,-1
4168,previous vaccin sinopharm want regist pfizer booster info regist,-1
4169,cut select covid 19 vaccin prison corrupt kroco,-1
4170,koko28 doc actual bad effect covid19 variant need booster time pop,-1
4171,cours vaccin human usual long time circul trial process effect analysi,-1
4172,maritim vaccin attack held indonesian navi viii main base east coast north sulawesi result,-1
4173,m gpu ah s hard find pfizer vaccin s end shop,-1
4174,yoaa time vaccin health center sinovac t choos gt,-1
4175,similar pfizer moderna vaccin recommend mix center prevent control pen,-1
4176,m pfizer vaccin 1 2 hope s effect m sick m vaccin,-1
4177,vaccin pfizer afraid,-1
4178,park jimin m afraid ve pfizer vaccin,-1
4179,mass covid19 vaccin program stage 1 stage 2 data amp late implement,-1
4180,don t afraid particip covid 19 vaccin addit make immun system immun vaccin safe halal,-1
4181,ri build vaccin research center bali collabor merck pfizer supportnkrimoremaju,-1
4182,effect covid19 vaccin dead,-1
4183,come guy don t selfish want vaccin afraid effect vaccin etc covid symptom b,-1
4184,corona vaccin form protect elder risk ill death terbaru berita bisni,-1
4185,sinopharm said high effect cmiiw yes m afraid hoax long time lag 1st 2nd vaccin,-1
4186,guy inform pfizer moderna tangerang vaccin center thank,-1
4187,far malaysia pfizer case death usual vaccin got taken,-1
4188,advers event post immun aefi symptom usual occur vaccin immun go,-1
4189,red white vaccin differ previous vaccin differ seen type virus,-1
