,data,label
1772,jemaah harus karantina vaksinasi booster,0
1773,bhabinkamtibmas babinsa desa ngrami giat damping vaksinasi tahab i umum jenis vaksin sinovac,1
1774,lawan omicron sinovac kaji kembang vaksin covid 19 baru,0
1775,vaksinasi covid 19 pc gp ansor kab tegal bareng rs dkt tegal rabu 1 desember 2021 mdt bustanuttholibin raja,0
1776,jemaah umrah asal indonesia terima vaksin aku arab saudi pfizer moderna astrazeneca az j amp,0
1777,quote jemaah umrah asal indonesia terima vaksin aku arab saudi pfizer moderna astrazeneca az,0
1778,gercep sinovac teliti dampak omicron vaksin inaktif buat tamaim alonesia,-1
1779,produsen vaksin muka china sinovac biotech laku teliti tahu dampak varian omicro,-1
1780,jadwal amp lokasi vaksin kota tangerang 2 desember 2021 dapat vaksin covid 19 sinovac pfizer gratis,1
1781,jadwal amp lokasi vaksin kota tangerang 4 desember 2021 segera dapat vaksin covid 19 sinovac pfizer,0
1782,jadwal amp lokasi vaksin kota tangerang 1 desember 2021 segera dapat vaksin covid 19 sinovac pfizer,0
1783,jadwal lokasi vaksin covid 19 surabaya jawa timur tanggal 2 desember 2021 jenis sinovac dosis 1 amp 2,0
1784,jadwal amp lokasi vaksin kota tangerang desember 2021 ayo vaksin covid 19 sinovac pfizer jangan abai,0
1785,plis vaksin gue sinovac doang mah,0
1786,jubir vaksinasi covid 19 menteri sehat siti nadia tarmizi papar data guna vaksin covid 19 ind,1
1787,ayo vaksin jangan takut jangan ragu vaksinasi merdeka polres diri kota rangka cepat vaksinas,-1
1788,jadwal lokasi vaksin covid 19 surabaya jawa timur tanggal 1 desember 2021 jenis sinovac dosis 1 amp 2,0
1789,haechan mark jeno jaemin maju lopada gue ga takut gue udah vaksin sinovac udah dosis dua resmi pake sertifikat,1
1790,jeno w gatakut w udah vaksin sinovac 2 kali,0
1791,alas kemenkes dorong pemkab cepat guna vaksin non sinovac,-1
1792,biasa baca info vaksin batam sila datang lokasi infokotabatam infobatam batamnews vaksin,-1
1793,vaksin cacar guna teknologi virus hidup live attenuated vaccine sed,1
1794,iya vaksin buat barat bakal unfaedah kalo yg sdh vaksin sinovac imunitas msh sgt mumpuni,1
1795,ampun bang vaksin gua cuma sinovac,0
1796,vaksin yg guna protein s misal pfizer moderna j amp j astrazene,1
1797,studi vaksin sinovac plus booster pfizer tak ampuh lawan omicron,0
1798,pd jam 08 30 11 30 wib dilaks vaksin dosis 1 sinovac kpd anak usia 6 11th sdn 2 karanganyar sas vaksin jml,0
1799,pd pukul 08 00 s d 10 30 wib dilaks vaksin covid 19 kpd anak usia 6 11 th sdn cluntang 1 2 sasar vak,0
1800,sombong padahal rata rata dapetnya vaksin abal abal biarpun booster,-1
1801,booster pfizer sinovac dapat dewan bola keranjang kampung jawa mula 03 januari 2022 isnin,0
1802,airlangga hartarto vaksin booster mulai lansia dulu pfizer moderna sinovac sinopharm,0
1803,hujung 2021 kejut datang vaksin sinovac tetap positif covid vaksin tiga moderna ga ki,1
1804,akhir september vaksin ke2 salah harus sinovac sinovac malah sinovac astra demam lah sampe minggu,0
1805,skarang benar fokus diri agar kuat lupa pandemi beri saran klo mau vaksin,1
1806,maju lo chanhee gw udah vaksin sinovac 2x,0
1807,yg cewe vaksin sinovac,0
1808,takut bngttt anak bong main keroyokan aku udh vaksin 2 kali tpi sinovac mana kuat,-1
1809,pfizer ga ampuh jd booster buat yg belum pake sinovac jd yg vaksin 1 amp 2 pake sinovac booster,-1
1810,please iya vaksin gua cuma sinovac,0
1811,tutup tahun 9 juta vaksin pfizer sinovac tiba tanah air satgascovid19 ingatpesanibu pakaimasker,0
1812,wkwkwkwk world tour wkwkwk vaksin w sinovac,0
1813,tahun ni sahaja 4 kali ambik vaksin rasa cam baby pulak haha 1st dose sinovac 2nd dose sinovac pastu 1 do,1
1814,wahh cepat jugaa tu la org sinovac mcm ramai je dpt tarikh wonder why my sister still tak dpt,1
1815,29 desember 2021 vaksin sinovac dosis 1 ga pake drama duduk sendiri alhamdulillah lancar so proud of you,1
1816,vaksin sinovac nyoe ka geulewati 2 tahap peunteng corona covid19 tepishoaxvaksin vaksinhalal vaksinaman nkri,0
1817,bek ragu vaksin sinovac aman haleu beh corona covid19 tepishoaxvaksin vaksinhalal vaksinaman nkri aceh,1
1818,vaksin sinovac aman haleu corona covid19 tepishoaxvaksin vaksinhalal vaksinaman nkri aceh lhokseumawe,1
1819,babinsa kalurahan wonolelo serka purwanto serda beja laksana pantau aman laksana vaksin,1
1820,kalo sinovac kata orang gak knp knp gak tau si kan kata kalo vaksin tuh beda beda orang beda gejala,0
1821,awal jan 21 vaksin 1 sinovac aman cuma ngantuk feb vaksin 2 aman kipi agustus awal dpt bagi terinfeks,1
1822,aku baru cek sini nyata vaksin yg halal alhamdulillah vaksin sinovac nyata,1
1823,sinovac vs pfizer akhir saing dagang mana yg lbh efektif lawan virus business is business,1
1824,630 anak vaksin sinovac dosis 1 giat vaksinasi covid 19 laksana polri sama puskesm,1
1825,sarah gak min sinovac,0
1826,indonesia emang bagus pake sinovac aja dulu deh pake vaksin mrna edukasi kalau nggak boleh olahraga lama 2 minggu,1
1827,marlin imbau orang tua damping anak vaksin gow batam marlin agustina,0
1828,tutup tahun 9 juta vaksin pfizer sinovac tiba tanah air,0
1829,enam juta dosis vaksin sinovac tiba bandara soetta,0
1830,giat bbktm polsek tula polres pacitan bhabinkamtibmas laksana giat pantau giat vaksin covid 19 de,-1
1831,giat bbktm polsek tula polres pacitan bhabinkamtibmas laksana giat pantau giat vaksin covid 19 den,-1
1832,vaksin d umy enak cepet soal dpt masker kain yg lembut bagi booster pfizer dl 12 sinovac alhamdulil,1
1833,taun kemaren double vaksin sinovac tahun bakal vaksin booster tahun besok vaksin apa ya,0
1834,jangan sinovac bang mending pfizer aje efikasinye udeh paling bagus banding vaksin lain,1
1835,alhamdulillah vaksin booster pagi tadi vaksin pfizer efek kepala pusing tidak terlalu bera,1
1836,aku vaksin sinovac 2x juli lalu kena delta skarang udah booster astra moga aja aman tetep prokes takut,1
1837,cinta akhir karna beda vaksin aku sinovac astra zeneca,1
1838,iya aku abis vaksin ngantuk laper kok aku pake sinovac pdhal vaksin tuh udah ma,0
1839,bupati aceh barat udah speak up nih vaksin sinovac aman anak umur 6 11 tahun terap program v,1
1840,suhad bukti sah libat kasus jual beli vaksin sinovac ilegal sama dokter dinkes sumut lain,-1
1841,astra soal aku vaksin 1 sama 2 sinovac,0
1842,aman vaksinasi upt puskesmas paron jenis vaksin sinovac phizer dosis 1 2 3 sasar anak,1
1843,iya soalnha min 6 bln dr akhir kali vaksin 2 trus yg utama yg sinovac dulu,1
1844,ina btw mulai jaga jarak sama org yg udah vaksin sinovac sinovac bua,0
1845,tadi orang2 puskesmas dateng ke rumah gue buat minta gue vaksin katenye pake sinovac aja bang yg efekny,0
1846,bekasinians nyari vaksin dosis 1 2 3 jenis pfizer dosis 1 2 jenis sinovac sedia sentra vaksinasi co,-1
1847,jadi apa fatwa mui kalo fucksin halal suci mana jing,0
1848,jadi apa fatwa mui kalo fucksin halal suci coba jelasin fakcin apa,0
1849,jadi apa fatwa mui kalo fucksin halal suci coba jelasin fakcin apa halal suci habis lo baca,0
1850,siapa importir vaksin sinovac,0
1851,guna vaksin sinovac booster ampuh lawan omicron,0
1852,allah gue vaksin sinovac pertama aja efek kek orang tipes dua sama mesti tiga b,1
1853,iya tadi orang klinik kampus bilang gitu semua angkat buat udah vaksin booster vaksin aj,0
1854,terus apa bangsat,0
1855,apa fatwa mui kalo fucksin halal suci coba jelasin fakcib apa,0
1856,apa bangsat,0
1857,yg vaksin 1 2nya pake sinovac trus boosternya pake moderna gaaakkkk,1
1858,hallo masyarakat wilayah camat bagan sembah bagan sembah raya balai jaya gerai vaksin presisi polri,0
1859,biar mata juling,0
1860,noh posting,0
1861,gua posting,0
1862,lu baca headline gw posting gak,0
1863,lah sinovac kan bilang halal vaksin yg haram,0
1864,apa fatwa mui kalo fucksin halal suci jelas fuck,-1
1865,gua tanya yaaaaa mana fucksin halal lu liat berita,0
1866,bener bener booster vaksin pfizer lebih rasa linu 2 hari tangan vaksin primer kemarin sinovac,1
1867,gua tanya jancok terus apa,0
1868,2x vaksin sinovac booster pfizer gue tetep vaksin flu quadrivalent tiap tahun apa aja bisa d,0
1869,terus apa cok,0
1870,anjir mana vaksin gue mas sinovac wkaowkshdsojs,0
1871,kan september 2021 jd skrg februari 2022 sdh hasil monggo ajar,0
1872,sudah kalau mau baca,0
1873,6 11 tahun dosis 2 jenis vaksin sinovac gerai 634 rptra rawa indah jl rawa selatan ii rt 017 04 kel kampung,0
1874,aku vaksin 1 2 sinovac tp 3 az kayak blh beda ga hrs modern,1
1875,vaksin covid 19 sinovac aman anak vaksinyuk vaksinamanhalal,1
1876,lah gw mah anti vaksinasi anak anti mandatory vaccines artikel juga bahas vaksin mrna kan a,1
1877,guna vaksin sinovac lebih kebal pakai booster pfizer astrazeneca bukti,1
1878,poliklinik patriatama satbrimobda sulteng laksana giat vaksinasi booster moderna vaksin 1 booster aztraz,-1
1879,guna sinovac amp astrazeneca kabar baru vaksin booster,1
1880,bilang sinovac ga manfaat kan dagang vaksin mrna aja,0
1881,ini manusia andal diri sendiri bukan andal tuhan pernah kata varian baru vaksin berba,1
1882,aku boosternya pfizer vaksin 1 amp 2 sinovac,0
1883,tangerang dapat sih apps nya mantau grup rt yg dahulu lansia trs vaksin yg,0
1884,vaksin sinovac anak usia 6 enam dengan 11 sebelas tahun badan awas obat makan bpom me,1
1885,sama dg harlah nu 96 alhamdulillaah keluarga dapat vaksin booster pfizer besut ugm hari,0
1886,kemenkes ri akhir memaasukkan vaksin sinopharm daftar vaksin booster covid 19 6 vaksin adala si,0
1887,booster vaksin sblomnya sinovac 2 2 nya,0
1888,bagaimana cara kerja vaksin covid 19 sinovac lewat,0
1889,vaksin primer az adekku pake sinovac jg bs pfizer,1
1890,halo aku vaksin 1 2 sinovac trus kmrin booster p,0
1891,aku ngerasa validasi dari tu ibarat vaksin sinovac kalo lita olin tu mungkin moderna,1
1892,vaksin 1 sama 2nya pake apa aku kemaren vaksin 1 sama 2 pake sinovac ga ad efek apa apa pas mau boost,0
1893,temenku udah yg vaksin 4 kali 2kali sinovac satu kali jj satu kali booster moderna fyi,1
1894,2007 hoo gitu pusing ama merk vaksin kalo yg saranin gitu arti tau isi kandung obat gak seh,0
1895,validasi sinovac who bukti vaksin aman uji mutu prokes basmi pandemi,1
1896,sebentar sebentar vaksin 3 nama booster trus merk nya beda2 kan tadi tuh tanya kalo va,1
1897,kombinasi vaksin sinovac pfizer astrazeneca dos galak beri kadar kesan vaksin,0
1898,kaaaa wkwkwk sama bgt pas vaksin 1 amp 2 pake sinopharm terus dapet booster tempat kerja sinovac terus,1
1899,pagi tu muntah rsa cm vaksin sinovac ni x beri kesan sgt pulak huhu pdhai dh cukup booster,0
1900,cah minta tlg info vaksin sinovac dosis 2 dong anak usia 16th urgent buat adekku maakasih brgkali yg punya info,-1
1901,indonesia tambah regimen baru vaksin booster enam regimen sebu lain vaksin sinovac astrazeneca pfize,1
1902,gebyar vaksinasi anak 6 11 tahun hari selasa tanggal 1 matet 2022 desa sindangsari camat ciranjang adapun,0
1903,vaksin 1 sinovac b aja vaksin 2 sinovac 2 malam seluruh badan linu vaksin 3 az alhamdulillah 8 jam v,0
1904,gebyar vaksin i ii lanjut booster sinovac pfizer astrazeneka wilayah camat sunggal tempa,0
1905,vaksin astra emang rasa bgt efek badan panas bgt padahal gajadi mandi gel nya rasa linuuu sin,1
1906,bapak ibukku alumni sinovac kaget kena efek vaksin booster,-1
1907,kakak booster az drop kata pernah ngerasain sakit kepala yg sakit booster wk,0
1908,guys vaksin 1 2 sinovac pas booster kalian vaksin apa trus efek gimana itb,0
1909,mjb kak info vaksin booster sinovac makasih ns,1
1910,anggota polsek rengasdengklok brigadir bayu s pd laksana monitoring giat vaksinasi covid 19 serentak pe,-1
1911,vaksin 1 amp 2 sinovac terus vaksin boosternya pfizer badan langsung gregesii kena kipi,0
1912,sgd guys info vaksin sinovac dosis 2 sekitar uin dong belum makasih banyak,-1
1913,booster moderna vaksin sinovac moderna 1 maret 2022 vaksinmalang,0
1914,30 ribu vaksin sinovac lamongan ancam kedaluwarsa inilahcom inilahdotcom,0
1915,adhen alam vaksin sinovac 2 vaksin tetanus pranikah vaksin tetanus boleh jara,1
1916,1 sinovac 2 sinovac 3 astrazeneca luar biasa vaksin booster astrazeneca silah coba bestie,1
1917,waka polsek salapian iptu nelson m sh sama kanit sabhara iptu suyono ps kanit binmas aiptu hartoyo melaks,0
1918,gak paham apa vaksin lengkap sinovac dr v,1
1919,revisi diketawain bebek2 copidsemar wajar wong kalian,1
1920,mau tanya guys kl vaksin dosis 1 sama 2nya sinovav boosternya sinovac umsfess,0
1921,perintah resmi izin beri vaksin covid 1,0
1922,suami dulu kena covid sembuh lebih cepat sekrg blm vaksin 1pun sy,0
1923,4 catat waktu pelaksanaanya tanggal 1 2 amp 4 maret 2022 pukul 09 00 15 00 wib lokasi kantor dompet dhu,0
1924,urang 1 amp 2 make sinovac booster moderna 3 hari tepar demam lemes siga meriang makan susah leun,-1
1925,dulu seblum vaksin sy tanya nakes gin bener gak sih vaksin sinovac lengkap dalam 6 bln mud,1
1926,aku 2 sinovac trs boster astra abis vaksin aku langsung mnum biogesic alhamdulillah aman tm,1
1927,mulai senin 1 3 jumat 4 3 rsud kilisuci sedia vaksinasi jenis vaksin sinovac dosis 1 2 pfizer,0
1928,tempoh semua terima vaksin sinovac dapat sunti dos galak kekal status vaksinasi len,0
1929,ekau tahu tak raja dah lanjut tempoh dapekkan sunti booster terima vaksin sinovac,1
1930,komorbidnya hipertensi ganggu imun tubuh coba liat dgn komorbid kayak gin parah kena vaksinasi,-1
1931,fess kurang tau nder biasa nakesnya nentuin aku vaksin 1 2 sinovac vaksin booster astrazeneca,-1
1932,virus mutasi ubah struktur misal sinovac buat dasar virus a kemudian,0
1933,hlt vaksin primer sinovac baik buat booster pake vaksin mana,1
1934,pantau wilayah bina sertu kusnanto sama babinsa lurah sragen kulon anggota koramil 01 sragen pantau,0
1935,sertu kusnanto babinsa lurah sragen kulon anggota koramil 01 sragen pantau giat bagi bpnt vaksin,0
1936,banyak kurang lebih 30 ribu vaksin sinovac vaksin tahap di lamongan ancam sia sia,1
1937,permisi pak mau tanya vaksin boosternya pakai apa misal vaksin 1 amp 2 nya guna sinovac,-1
1938,awat vaksin nya az mas dlm hati yah az ez lah pdhal kan gua ken pfizer moderns meanwhile h,1
1939,iya booster vaksin 3 1 amp 2 itu kebal nya lebih gitu loh kalo 1 amp 2 sinovac,0
1940,perintah musnah 6 juta vaksin sinovac sebab,-1
1941,nahiyaaa vaksin 1 2 sama yg booster emang beda kan utama yg sinovac pok,1
1942,ayo hadir serbu vaksinasi vaksinasi dosis 2 3 dosis 2 jenis vaksin sinovac dosis 2 amp 3 astra zeneca,0
1943,sini udah 3x vaksin pakai pfizer aja kena covid yakin 2x sinovac 1x pfizer lo aman,1
1944,yoaa wkt jaman vaksin puskesmas cm sinovac jd ga bs milih gt,0
1945,yg udah vaksin booster yg vaksin 1 amp 2 nya sinovac tell me pls efek abis vaksin booster kek gimana ness,0
1946,vaksinasi merdeka jadwal vaksin 1 2 booster anak anak umum senin 28 februari 2022 pukul 08 00,0
1947,segera vaksin booster kok aku soal aku abis vaksin sinovac aja demam jadi soon kalau udah siap demam tinggi,1
1948,dips aku udah dapet tiket vaksin booster vaksin 1 sama 2 aku tuh sinovac jadi buat booster ken cari yan,0
1949,kurang infoo hehe 6 bulan kalau vaksin 1 2 sinovac minimal 3 bulan utk 1 2 az,-1
1950,mun bade ka luar nagreg ambil booster beberapa negara bisa terima sinovac kalo vaksin,0
1951,wkwkwk sama emang sinovac nih cocok buat orang2 yg mau vaksin tp ga mau kipi,1
1952,vaksin 1 sinovac gpp aman vaksin 2 sinovac alhamdulillah aman langsung kerja vaksin 3 aztreasneca panas,1
1953,lansia tanya mendptkan booster homolog vaksin primer sinovac booster dg sinovac,1
1954,30 ribu dosis vaksin ii sinovac lansia lamongan ancam kedaluwarsa,0
1955,itu vaksinasi booster laku homolog jenis sama vaksin primer heterolog j,1
1956,vaksin nusantara balap vaksin dunia indonesia salip tikung seperti balap mich,0
1957,romania kirim bantu pertama vaksin astrazeneca moldova,1
1958,guna vaksin sinovac astrazeneca mohon npra lulus kj,0
1959,romania sabtu 27 2 kirim sumbang pertama vaksin covid 19 astrazeneca moldova negara teta,1
1960,lebih 2 kali lipat belum australia terima 300 000 dosis vaksin astrazeneca,1
1961,australia terima 300 000 dosis vaksin astrazeneca,0
1962,menkes sebut vaksin perintah 4 sinovac astrazeneca pfizer novavax 4 7 vaksin kmk bar,0
1963,empat vaksin masalah suplai seluruh dunia rebut asean semua australia baru jep,1
1964,vaksinasi massal 25 juta warga australia mulai senin 1 3,0
1965,menteri sehat indonesia untung dapat empat vaksin covid 19 menkesri,1
1966,menkes sebut vaksin perintah 4 sinovac astrazeneca pfizer novavax klik baca,0
1967,thailand guna vaksin sinovac astrazeneca,0
1968,surujanjaya vaksin jerman kata vaksin tak patut guna orang lebih 65 tahun tiada bukti cukup i,1
1969,vaksin astrazeneca yang tiga lulus eu lepas vaksin pfizerbiontech moderna,0
1970,vaksinasi gotong royong boleh guna vaksin sinovac astrazeneca novavad pfizer yg merupaka vaksin gra,0
1971,menkes apa merek vaksin asal lulus bpom pakai vaksin vaksinasi astrazeneca wabah,-1
1972,sinovac astrazeneca pfizer novavac vaksin hasil dapat indonesia,0
1973,untung dapat duluan kata budi,1
1974,wajar umum ambik sino vaksin sputnik n bkn astrazeneca n bkn kata yg mana lulus dahu,1
1975,4 vaksin pakai vaksinasi program perintah sinovac astrazeneca pfizer novavax apa alas,0
1976,bhdunia beberapa tugas kesihatan suntik vaksin astrazeneca lapor ada cecair vaksin tinggal,0
1977,jerman gesa terima vaksin oxford astrazeneca warga emas malaysiagazette,1
1978,einde huisarts rob elens in het limburgse meijel weigert zijn pati nten te vaksineren tegen corona als ze niet e,0
1979,bekal vaksin covid19 dari usa pfizer uk astrazeneca china sinovac,0
1980,pihak nyata jenis vaksin gotong royong akan guna vaksin sinovac astrazeneca novavax,1
1981,tunggu vaksin sinovac astrazeneca filipina panjang lockdown maret vaksin vaksinasi astrazeneca,-1
1982,sinovac astrazeneca kelulus ada rakyat pilih pilih jenis vaksin un,0
1983,vaksin sinovac jadwal tiba filipina minggu 28 2 vaksin astrazeneca tiba se,0
1984,astrazeneca masuk vaksin gratis,1
1985,ba apa tindak perintah vaksin mandiri sama dg vaksin perintah emang vaksin di luar vaks,0
1986,vaksinasi skotlandia cara nyata kurang risiko pasien rawat inap covid 19 ini tunjuk,1
1987,jadi program vaksinasi yg lama perintah siap adl 4 merk sinovac astrazeneca pfizer,1
1988,aintover jadi program vaksinasi lama yg perintah siap adl 4 merk sinovac astrazeneca pfizer,1
1989,yb khairy jamaluddin sedia jadi orang pertama terima vaksin covid 19 daripada pfizer mungkin sinovac sputn,1
1990,bekal terus pasti vaksin astrazenca jamin petaling jaya malaysia mul,0
1991,astrazeneca nyata guna enzim tripsin asal jamur bukan babi tempotekno,1
1992,jadi ikut pasca imunisasi vaksin astrazeneca masuk ringan,0
1993,malu gue sama kopiah ngajinya sih kok apa2 haram apa2 haram gilir selangkang h a l a l menyedi,0
1994,vaksin covid 19 tiada bukti guna astrazeneca perlu sekat,0
1995,ema terus pantau kaji lapor kaji kes baharu lapor kena dakwa beku darah,0
1996,mau gelar profesor kek flipflop dulu ngata2in govt goblok telah astrazeneca cacat malah kemudian ya be,1
1997,jadi ikut pasca imunisasi vaksin astrazeneca masuk ringan via tangsel,1
1998,tetep gak mau fucksin ada yg mau pribadi tolak astrazeneca kata rizal tolak bela,1
1999,guru besar uinsa surabaya tolak vaksin astrazeneca,0
2000,langkah india setop ekspor vaksin astrazeneca ancam ri hingga korsel,0
2001,yaman kirim pertama vaksin astrazeneca covax,1
2002,jadi ikut pasca imunisasi vaksin astrazeneca masuk kategori ringan,1
2003,jadi ikut pasca imunisasi vaksin astrazeneca masuk kategori ringan via,1
2004,sisi jerman batas vaksin astrazeneca untuk lansia atas alas aman dw bahasa indonesia perempuan,-1
2005,tegas sebut vaksin astrazeneca haram mutlak prof dr kh asep saifuddin konsumsi babi mati sulit,-1
2006,sepanyol luas guna vaksin astrazeneca kes kes tingkat madrid r,-1
2007,malaysia terima 600 000 dos vaksin astrazeneca jun khairy,0
2008,kalo vaksin hindar yg astrazeneca yah kalo pfizer,0
2009,bhdunia negara terima vaksin astrazeneca terusi covax skim global sokong tubuh kesihatan sedu,0
2010,mui 5 alas vaksin astrazeneca boleh,-1
2011,fatwa haram boleh ini proses produksi vaksin astrazeneca benar via,0
2012,akhir kalam astrazeneca benar benar gambar cermin masyarakat kelas malaysia masih feudal,1
2013,az rbaycanda g l n h ft d n astrazeneca peyv ndinin t tbiqin ba lan lacaq bu vaksin bar d sayt m zda oxuya bil r,0
2014,travel banned vaksin astrazeneca india cabut,0
2015,blow up india lihat sistematis pasca heboh hoax astrazeneca langsung nego sama perintah indi,0
2016,vaksin covid 19 tahap 10 tiba indonesia vaksincovid19 vaksinsinovac sinopharm,0
2017,astrazeneca bukan warga emas kuala lumpur raja perlu beri jamin sunti vaksin astrazeneca,1
2018,kat mana nak apply vaksin astrazeneca first come first serve kan,1
2019,sila jawap makin carca marba program vaksinasi negara rakyat musykil sarawak tolak vaksin j,0
2020,kemenkes embargo vaksin astrazeneca produksi india cabut,0
2021,kemenkes embargo vaksin astrazeneca cabut,0
2022,kemenkes travel ban vaksin astrazeneca cabut,0
2023,jual vaksin covid 19 astrazeneca cuan rp 3 9 triliun,0
2024,jual asal 68 juta dosis vaksin luncur sekali suntik patok harga u 4,0
2025,tiba 6 juta dosis bahan baku sinovac biotech ltd 482 400 dosis vaksin bentuk jadi sinopharm in,-1
2026,5 alas mui boleh vaksin astrazeneca vaksinasinasional,-1
2027,kasus ganggu beku darah jadi jumlah negara eropa pasca sunti vaksin astrazeneca tida,-1
2028,jumlah distribusi besar vaksin astrazeneca provinsi jawa timur bal dua provinsi hingga seka,1
2029,fatwa haram boleh ini proses produksi vaksin astrazeneca benar,0
2030,hadir vaksin sinopharm tabah jenis vaksin akan gun program vaksinasi nasional vaksin s,0
2031,hari vaksin sinopharm tiba hadir vaksin sinopharm tambah jenis vaksin akan gun p,0
2032,kemenkes sebut embargo vaksin astrazeneca india cabut lengkapcepatberitanya beritaterkini berita,1
2033,vaksin astrazeneca beri lindung lebih tinggi vaksinasinasional,1
2034,korsel lapor kasus beku darah pertama wilayah kait vaksin virus corona covid 19 buat astraze,1
2035,6 41 juta dosis vaksin bentuk jadi produksi astrazeneca 1 juta dosis vaksin bentuk jadi produksi sinopharm,0
2036,vaksin astrazeneca efektif varian baru covid 19,1
2037,akibat lambat program vaksinasi negara denmark timbang kembali guna vaksin astraz,-1
2038,vaksin astrazeneca,0
2039,dinkes sulsel segera jadwal beri vaksin astrazeneca,0
2040,mak kesan samping vaksin astrazeneca teruk 25 5 cucuk vaksin 26 5 start demam 27 5 pergi klin,0
2041,pasien sebut orang pria usia 30 an dapat sunti 27 april kerja fasil,-1
2042,kp bantu jawab az formulasi kan oxford univ inggris asia 2 negara yg produksi korea amp india,1
2043,3 27 juta orang 3 270 000 terima vaksin oxford astrazeneca korea selatan baru satu kes side effect,0
2044,vaksin astrazeneca batch ctmav547 aman guna,1
2045,ayu semua vaksin sama khasiat masuk astrazeneca,0
2046,vaksin astrazeneca aman dinkes tunggu surat resmi,1
2047,ayu vaksin astrazeneca batch ctmav547 guna alahmdulillah aman,1
2048,blak blakan tutur kakak trio fauqi yg tinggal dunia vaksin astrazeneca,0
2049,efek samping vaksin astrazeneca smpe meriang gabisa tdr hdeh,0
2050,gak pakai astrazeneca pfizer moderna pak kok rakyat kasih vaksin kelinci percobaa,1
2051,sih vaksin astrazeneca terlalu lebih lebih pdhl banyak makan korban 95 yg vaksin a,1
2052,carina joe ilmuwan indonesia salah satu milik hak paten vaksin astrazeneca orang ind,0
2053,teliti astrazeneca indra rudiansyah punya pesan nih bunda masih sibuk pilih pilih vaksin apa pesan,1
2054,aku dapet vaksin yg astrazeneca hmmh aftereffect aku ga sih cuma gel aja beberapa yang,-1
2055,mahasiswa indonesia sedang studi inggris curi perhati publik masuk tim riset vaksin covid 1,0
2056,sebenernya dunia akan jadi film divergent mulai bagi kelompok di vaksin sinovac si,0
2057,arti nganggo vaksin astrazeneca yo,0
2058,ngakak ngeliat akun nasionalis jokowers ribut masalah bpom awan masalah vaksin nusantara,0
2059,semua terima vaksin astrazeneca lepas janji temu dos 2 amp ambil dos 2 ambil sece,0
2060,hari otw vaksin dua astrazeneca moga amann,1
2061,mana satu antara klinik kesihatan yang sedia vaksin astrazeneca az yang lepas dos dua,1
2062,siap kuliah luring universitas wisnuwardhana gelar 1 000 dosis vaksin astrazenneca mahasiswa masyar,1
2063,jumlah vaksin tiba jumlah 796 800 dosis astrazeneca total vaksin terima baik bentuk bulk,0
2064,total indonesia terima 274 400 590 dosis baik bentuk bulk vaksin jadi astrazeneca,1
2065,tangerang halo mau tanya vaksin astrazeneca dosis 2 ciledug dmn aja,0
2066,vaksin astrazeneca umum rupa vaksin aman efektif vaksin sembuh bangsa,1
2067,indonesia datang vaksin tahap 80 upa donasi perintah italia lalu covax facility k,0
2068,perintah terima datang 796 900 vaksin covid 19 astrazeneca bantu italia kamis 30 9 donasi te,0
2069,kisah balik hasil temu vaksin astrazeneca sma pernah marah ulang matematika,-1
2070,vaksin sembuh bangsa who terbit daftar guna eul vaksin astrazeneca pfizer moderna d,0
2071,vaksin sembuh bangsa vaksin astrazeneca umum rupa vaksin aman efektif,1
2072,indonesia terima 796 800 dosis vaksin astrazeneca italia,0
2073,donasi 796 800 dosis vaksin astrazeneca perintah italia tiba indonesia,0
2074,ri terima bantu 796 800 dosis vaksin astrazeneca italia,0
2075,bandara soetta datang vaksin astrazeneca tni polri siaga,0
2076,jakarta indonesia terima datang 796 800 dosis vaksin covid 19 astrazeneca me,0
2077,terima kasih italia 796 800 dosis vaksin astrazeneca tiba tanah air,0
2078,796 800 vaksin astrazeneca bantu italia tiba indonesia,0
2079,studi swedia antibodi vaksin pfizer astrazeneca turun beberapa bulan via,0
2080,796 800 vaksin astrazeneca bantu perintah italia tiba tanah air via,0
2081,studi swedia antibodi vaksin pfizer astrazeneca turun beberapa bulan,-1
2082,796 800 dosis vaksin astrazeneca donasi italia tiba indonesia,0
2083,796 800 dosis vaksin astrazeneca tiba soetta bantu italia,0
2084,indonesia terima 796 800 dosis vaksin astrazeneca perintah italia,0
2085,indonesia terima 796 800 dosis vaksin covid 19 astrazeneca rupa beri perintah italia kedatan,0
2086,puji tuhan vaksin dua terima kasih layan baik astrazeneca vaccination,0
2087,indonesia dapat pasok vaksin covid 19 astrazeneca banyak 796 800 dosis pasok vaksin asa,0
2088,perhati terima vaksin astrazeneca lembah klang telah lepas sunti dos dua sila walk in t,0
2089,indonesia terima bantu 796 800 dosis vaksin astrazeneca italia,0
2090,rusia tuduh curi data vaksin astrazeneca racik dosis sputnik v halaman all kompas,0
2091,satu anak negeri harum bangsa temu vaksin astrazeneca carina citra dewi joe,0
2092,sri mulyani senang alumni lpdp libat temu vaksin astrazeneca merdeka,1
2093,ketua tim manufaktur dr sandy douglas kata formula sendok makan sel temu carina citra dewi m,0
2094,carina citra dewi salah satu figur tim oxford astrazeneca sukses produksi vaksin paling banyak dig,1
2095,carina joe ilmuwan indonesia balik vaksin astrazeneca wakil tim raih harga pride of britain halaman,-1
2096,dr sandy douglas kata formula sendok makan sel temu carina jadi landas produksi besar va,1
