,data,label
2816,modern hunting leave because tagged wag tyus gr2 not yet vaccinated,1
2817,info lur mbokmenowo fill in the schedule for vaccine dose 2 moderna sinovac,0
2818,uncover the info lur mbokmenowo fills in ono schedule 2 vaccine doses moderna sinovac,0
2819,yes 3 months from the second vaccine using moderna or pfizer,0
2820,h 1 modern vaccine the e effect must appear again,1
2821,doctors tell us that taking drugs at the same time can be fatal but co,0
2822,spread to another friends even told me that modern vaccines in thailand pay up to 3000 baht or around 1 3 million seke,1
2823,so lazy asnawi like after a modern vaccine,-1
2824,eh sunu isn t it modern is the vaccine 1 2 why booster lg,1
2825,hi sis did you get the 2nd modern vaccine yet,1
2826,tomorrow and saturday there will be a modern vaccine in the fighting building but the fighting building where i don t know,1
2827,0 yes the booster is usually a vaccine above sinovac astra pfizer moderna but it can also be a sinovac booster,-1
2828,lukas i admit that sinovac is better than moderna my parents in law are in their 70s vaccinated against sinov,1
2829,3rd vaccine g3 done got moderna,0
2830,i m 7 years old i don t know what vaccine the last time i heard from her modern mother,1
2831,enjoy the effects of moderna vaccines,1
2832,as far as i know because i got moderna as a booster for the health care vaccine it s the same as a vaccine like pfizer for a week,1
2833,minister of health review half dose of moderna and pfizer vaccines for booster,-1
2834,moderna vaccine dose 2 where is the solo raya area,0
2835,types of vaccines used sinovac astrazeneca moderna amp pfizer don t miss it,0
2836,the fda hopes the official approval will help reduce doubts about the vaccine,0
2837,us gives full approval for moderna corona vaccine terbaru bagi give,1
2838,us gives full approval to modern covid 19 vaccine,1
2839,37 hours after the modern vaccine still fever dizziness aches aches luckily i don t feel sick,-1
2840,the content of this morning s lecture let s vaccinate moderna,0
2841,moderna is the second vaccine to be fully licensed in the us the first vaccine to get a user permit,1
2842,us gives full permission to moderna vaccine for adults,1
2843,the doctor at johns hopkins center for health security dr amesh adalja said full vaccination is one of,1
2844,sir i have received the modern vaccine dose 1 but until now i have not received the modern vaccine dose 2 it s already,1
2845,mjb if i have a modern vaccine do you need another vaccine gasii,1
2846,omg no may i know what vaccine is the booster modern huh,1
2847,sorry for joining the pfizer vaccine or moderna,-1
2848,h 2 moderna booster vaccine is getting worse fever swelling from the hdh injection,-1
2849,variant b1 1 529 can pass antibodies moderna tests special booster vaccine omicron m,1
2850,omicron can pass antibodies moderna moderna special booster vaccine test announces,1
2851,while waiting for the vaccine he was invited to chat with the boys he said it was good for me and my cousin to get az so if,1
2852,what if you ve only been vaccinated once can i get a second vaccine i was vaccinated at that time in september 2021 vaccine,0
2853,earlier i chatted with the booster vaccine center that i wanted to visit they are available moderna amp pfizer later,1
2854,thank god the booster vaccine got moderna today it s been monitored until now it s still safe but the injection used,1
2855,the moderna booster vaccine is awesome bro shivering really awake pateng greges,1
2856,hello i want to ask do you provide modern vaccines and how is the vaccine process for foreigners because i say,1
2857,moderna jahaman bat vaccine for 3 days not getting tired,-1
2858,can the astra vaccine booster gas does it have to be pfizer moderna,0
2859,the plan was to have a picnic on thursday but on wednesday there was a moderna booster vaccine schedule just cancel it won t heal,0
2860,the type of vaccine used by pfizer and moderna or according to the provisions of the vaccine stock from the government please attend s,0
2861,note the type of vaccine used by pfizer and moderna or according to the provisions of the vaccine stock from the government please h,0
2862,the vaccine from moderna to booster has been done,0
2863,moderna or according to the provisions of the vaccine stock from the government please attend according to the time selected during registration,0
2864,the vaccines 1 and 2 used moderna what did you get for the 3rd vaccine,0
2865,information the type of vaccine used by pfizer and moderna or according to the provisions of the vaccine stock from the government,0
2866,huda11 cc tx is it true that after receiving the vaccine injection,1
2867,yes if the primary vaccine is az you get moderna,1
2868,adinda yes fortunately i have a modern booster this year how long is the window for children usually the second vaccine s,1
2869,i got moderna husband got pfizer i m 1 day after the vaccine like someone with a severe flu mild fever,1
2870,i m modern i don t have a fever thank god because the vaccine has just finished taking paracetamol,1
2871,i want to ask if i am an elderly vaccine 1 and 2 in america and now it s been more than 6 months,1
2872,i got a modern night after the vaccine cold headache pain fatigue and redness and swelling,-1
2873,thank god luck was able to get a booster even though it was only a 4 month gap from the second vaccine moderna for boosters guess,1
2874,yeaahh got the moderna booster vaccine,0
2875,sinovac d1 d2 vaccine why can t i get a moderna booster is it dangerous but many findings,-1
2876,thank god the booster vaccine moderna healthy endeavors bismillah mi muhammadiyah dua kudus,1
2877,there is already a trial of hiv mrna vaccine from moderna but the prep pilot project which was promised end of this year 2021 what s up,0
2878,i m one two moderna that s just dying afraid to get vaccinated again,-1
2879,the clones have had 2 moderna vaccines have to join the booster again kh hyung,0
2880,vaccines that are mrna type like pfizer sams moderna the aefi has a lower taste as long as it s not fatal it s okay,1
2881,the effect of the vaccine is nder don t be afraid because it s flat the one that uses moderna is that the part that is injected is really stiff,-1
2882,widiii yes he said it hurts mell huhu my sister already has the problem she is modern oh where will i wait when i m bored,-1
2883,people who have had modern vaccines say that it s a bit of an effect even though it s okay when you get 1 and 2 vaccines okay let s see how effective it is on me,1
2884,sometimes vaccines don t work maybe complications if modern vaccines often end in fever and,1
2885,moderna how is the effect have you had your 3rd vaccine,0
2886,what booster vaccine are you taking madam yesterday i was worried when i took moderna but thank god i only,0
2887,pgizer and moderna vaccines are effective in preventing covid the capital of the archipelago,1
2888,hamdallah pregnant women and vaccines i have moderna booster,1
2889,it didn t become a fad vaccine back in the first vaccine i thought i was using sinovac how come it s modern said the officer,1
2890,the pgizer vaccine and moderna vaccine are effective in preventing covid 19 the capital of the archipelago,1
2891,a rie f what s a booster vaccine i used the moderna booster last november the next day i sawise the fever booster vaccine 2 days ago,0
2892,modern vaccines make mriyang gsk,1
2893,yes it doesn t even feel like it s been 3 years but now it s just more normal especially since i ve posted,1
2894,sontek modern vaccine,1
2895,hello sis want to ask so is it okay sis obgyn amp did the vaccine officer take az,1
2896,please be a volunteer for the hiv vaccine it s modern willing,1
2897,i 1 amp 2 got sinovac booster got moderna the effect is really great at home after the modern booster vaccine,1
2898,depends on the 1 2 vaccines as far as i know the three vaccines can t choose pfizer or moderna w,1
2899,besides moderna is it good for the moodbooster vaccine i swear i really need it,1
2900,the effects of modern vaccines are scary some of my friends have fainted,-1
2901,previously modern vaccines had to be boosted right,1
2902,pfizr vaccine and moderna vaccine are effective in preventing covid19,1
2903,hooray there s already a booster vaccine notification in caring for me is there any information in south jakarta that provides moderna before i was az 2x,0
2904,how do you feel after the booster moderna vaccine,0
2905,moderna vaccine booster review dong,0
2906,tf information on booster vaccines in cities or districts that use moderna is for the public,0
2907,moderna x moderna i don t know what the booster vaccine got the important thing is to be healthy first,1
2908,the primary vaccine is moderna what is the booster vaccine last read moderna too but they say moderna,1
2909,moderna 2022 vaccine,0
2910,why is the moderna booster vaccine loc so far away,1
2911,i really want to be vaccinated until i feel like a real sick person i ve had 3 vaccines amp the last one is moderna b just anjrit because it s still,-1
2912,try your luck booster vaccine tomorrow neee hope you get it for real to make a vaccine from the first i really wanted to,1
2913,sis thank you very much for the info after reading i immediately downloaded and registered the vaccine because,1
2914,yes if it s modern they say there s no need for a 3rd vaccine,1
2915,pgn moderna s 3rd vaccine,0
2916,nahhhh kannnn qikqikqik bdw if there is info on modern vaccines for boosters around there info yakkkk,1
2917,as far as i know booster vaccines are astra moderna and pfizer,1
2918,the error turns out to be the available vaccines pfizer sinpoharm and moderna no az try checking periodically in the app,1
2919,i used to be 1 2 moderna do i have to vaccinate again,0
2920,now what bothers me is the modern primary vaccine see the booster vaccine table from the ministry of health only the boost vaccine can be,1
2921,fyi in developed countries like taiwan there are people who don t want vaccines there s a friend of mine in one lab who hasn t vaccinated once,1
2922,download the fastlab application and register there there are 2 choices of tendean amp tulodong you can choose the type of vaccine too,0
2923,i m a moderna vaccine booster in south jakarta today and want to share how,0
2924,yes i got covid 19 even though i ve had a modern booster vaccine but thank god maybe because i ve been vaccinated my symptoms are mild,1
2925,can you cite this fyi in taiwan people can vote for v,0
2926,info for health facilities that are ready for modern vaccines in denpasar previously i got az for vaccines 1 2 thx,1
2927,covid 19 vaccine effectiveness drops after 6 months moderna offers best protection republika online covid,1
2928,ndik where i bien ae seng needs to be vaccinated it doesn t get cold it s jauk zinc it s modern zinc doesn t want,-1
2929,vaccine 1 2 ku az my booster moderna wow that s ajur kipine to me,1
2930,wow booster vaccine at spark mall sold out until march 3rd info on booster vaccine guys around jak,1
2931,studies show the effectiveness of the covid 19 vaccine decreases after six months,0
2932,tf info on the 3rd dose of moderna vaccine for the public guys thank you for answering,0
2933,hello min do you have any info on the modern 1 vaccine the problem is that there are those who want to go for umrah but they haven t been vaccinated in this samsek,1
2934,wal guys whose vaccines 1 2 are modern can you get the booster yet,1
2935,eh why moderna i m vaccinating 12 moderna the booster cm can only be modern,1
2936,hello i want to ask for the moderna booster vaccine is there any info until what date or not,0
2937,in the beginning there was a pfizer vaccine moderna sputnik it said just 1 dose now it s even added,0
2938,the 3rd booster can be astra pfizer or moderna at least 3 months distance from the 2nd vaccine,-1
2939,anyone have info on pfizer moderna booster vaccines in jakarta tangerang thank you,0
2940,i already registered online for antigen vaccine here when registering online i want moderna but i don t have,0
2941,sorry to ask how many doses does the moderna booster in fastlab get yesterday s primary vaccine was sino or az bro,1
2942,moderna booster vaccine info in jakarta,0
2943,if the vaccine is the 1st 2nd moderna what will be the 3rd one,0
2944,what s the booster for the az vaccine modern huh,1
2945,just get moderna,0
2946,cah info on moderna pfizer booster vaccines are you near the city thank you,1
2947,it s more complicated by the availability of vaccine types i have to pfizer or moderna because the dose is 1 amp 2 of moderna at,0
2948,does the modern vaccine have a dose of 3 guys,1
2949,moderna seems yesterday it was only for health workers for the elderly who had the vaccine early,1
2950,it s been 3 months since i got the vaccine my friend at fastlab widya chandra got the moderna vaccine,0
2951,min i got the moderna 1 and 2 vaccines 4 months ago in my trial i can already get a booster but how come i can t,0
2952,booster using moderna the average kipi is above 12 hours post vaccination,-1
2953,pk 01 08 wib get a booster ticket and immediately look for online registration that is still available jaki can register but az berh,1
2954,want info on moderna booster vaccines in the jakarta area don t you tweeps already looking for some ready tmpt az booster covidvaccination,1
2955,tomorrow is the moderna vaccine booster at the atlas sport center let s those who want to join,-1
2956,my 1 2 vaccine is moderna and there s nothing but soreness at the injection site and,0
2957,hello i want to ask where do you get modern vaccines,1
2958,is there still a pfizer moderna booster vaccine in malang,0
2959,i wanted to book moderna vaccines at fastlab but there are many mixed reviews on twitter and on gmaps some say it must be,1
2960,vaccine schedule is out pfizer moderna,0
2961,ahaha yes still choosing what pfizer or moderna confused what are the 1 2 vaccines,-1
2962,where s the info on the third moderna vaccine right,1
2963,quota available up to 500 doses moderna booster vaccine info at atlas sport club surabaya tuesday march 1 2022,1
2964,does anyone know a booster vaccine center that provides pfizer moderna,-1
2965,do you know where the pfizer or moderna booster vaccines are in jakarta,0
2966,where can i get the moderna booster vaccine in makassar,0
2967,which is the best pfizer and moderna booster vaccine or is it the same,1
2968,how is the effect of the moderna booster after the 1 2 az vaccine,0
2969,vaccines 1 and 2 moderna all what s the booster vaccine,0
2970,guys please inform the pfizer moderna tangerang vaccine center thanks,1
2971,is there any info on the pfzier or moderna vaccine isn t it common,-1
2972,gaes ask please if vaccine doses 1 and 2 get moderna do you need a booster vaccine if so what kind modern again,1
2973,it is difficult to find a booster vaccine that is still using the pfizer or moderna vaccines in tangerang or jakarta now,-1
2974,that s just right sis 2 weeks ago the rules for the booster vaccine have just come out the primary is pfizer and moderna,1
2975,endie sorry if i made a mistake what did i read before i vaccinated,-1
2976,for the situation between pfizer biontech and the state of israel they already have an agreement to share information,0
2977,oh right now i understand the issue with vvip vip caras queue vaccination from frontliners sbb nk pfizer jurrr,1
2978,pfizer reports on clinical trial results in children 12 15 years of age as a result this vaccine is effective and safe to catch,1
2979,good news pfizer claims 100 effective vaccine for teenagers,1
2980,pfizer biontech states that the results of clinical trials of the covid 19 vaccine are 100 percent effective for children 12 15 years,1
2981,ops forgot pfizer pon vaccine also done for 1st and 2nd dose if you don t have debt already oi fast solid ohsemm haha,1
2982,biontech pfizer conducted a phase 3 trial on 2 260 teens in the us,0
2983,good news pfizer s covid 19 vaccine is guaranteed to be 100 percent effective for children 12 to 15 years old,1
2984,pfizer s covid vaccine is safe and effective in teens,1
2985,biontech pfizer general 100 effective vaccine for children 12 15 years malaysianow,1
2986,pfizer and biontech say their covid 19 vaccine is safe effective and produces a strong antibody response to,1
2987,the company announced children have side effects similar to adults,0
2988,new research 100 effective pfizer vaccine against covid in teens,1
2989,pfizer calls the covid 19 vaccine effective for 12 year old children vaccin covid 19 pfizer efficiency,1
2990,pfizer biontech vaccine trial results claimed to be 100 effective for children age 12,1
2991,there will be problems in the cold chain vaccines must be stored at minus 70 c,-1
2992,pfizer s biontech covid 19 vaccine claims to be 100 effective for children age 12,1
2993,pfizer biontech says vaccine is 100 percent effective for ages 12 15 pfizer biontech plans to submit data,1
2994,pfizer claims vaccine is 100 effective for children 12 15 years old,1
2995,pfizer claims vaccine is 100 percent effective for children 12 15 years old,1
2996,the bhdunia syarikat will get a us pass to inject teenagers before next year s school session,0
2997,so far malaysia is using pfizer for the first one but the case of death is usually not because of the vaccine and got taken,1
2998,since serving vincenzo i ve become a little skeptical of the world this is new news pfizer wants to release a true vaccine,-1
2999,this will encourage the first vaccination program for this group of young people,1
3000,ask sis fidah i m a senior teacher at school he got stabbed by pfizer hopefully later the vaccine will get pfizer or not,0
3001,vaccine branding method,0
3002,my driver got a prizer you know pfizer just as a driver and he s from india after getting vaccinated he went to buy chicken,-1
3003,i m dizzy to see the anger about az vaccines because pfizer is really great and it s really failing to prevent an epidemic like this,1
3004,i want to say i m afraid but if you are really angry open the parliament so that current govt has check n balance,-1
3005,because we have vaccinated millions of people don t be surprised if there are several cases like this bt,1
3006,biontech is still waiting for the results of the covid 19 vaccine trial that it developed with pfizer on babies aged e,0
3007,wow hope you re all right how do you get the vaccine go to pfizer,1
3008,haihh look at the kingdom if you want to give the vaccine the cam is not sincere good grade vaccines pfizer cam for the nobility only,1
3009,that s the design of the pick phases sir this is the case for 3k 3 days in a row i won t want to st,0
3010,apart from vaccines pfizer makes covid 19 drugs in pills forms to be consumed at home,0
3011,did he take the 2nd dose of pfizer vaccine before that,0
3012,less than three weeks before entering the 69th miss universe final competition arena in hollywood usa,-1
3013,this minister is strange the vaccine has been obtained that type of plaque pfizer but why is the minister still not convening in parliament naper,-1
3014,i m not anti vaccine but i ve already registered to take the vaccine if you see the post about the dead take one two off,-1
3015,good but even better if it s like this eu news buy 1 8 billion doses of pfizer biontech vaccine no,1
3016,us made pfizer vaccine starts first export to mexico,1
3017,fake pfizer vaccines in mexico and poland filled with anti wrinkle serum khaslokadata,-1
3018,within the scope of the study conducted by the public health agency of england phe melayu,0
3019,secure supply uk orders 60 million pfizer covid 19 vaccine for booster,1
3020,according to the cdc in clinical trials of the pfizer vaccine 83 percent of participants aged 18 55 reported pain with,-1
3021,they are already on vacc so maybe you have brought or got covid19 nothing,0
3022,pfizer announces vaccine upgrades with including microsoft chip to reduce symptoms circulating on fb the article fights,0
3023,the pfizer vaccine is the first mrna based vaccine for use in humans while the sinovac vaccine uses,1
3024,meanwhile the pfizer vaccine is stored at a temperature of 60 to 80 c and at a temperature of 2 8 c when used pln actually you,0
3025,exclusive pfizer begins exporting us made covid 19 shots first dose shipped to mexico,1
3026,pfizer will not only develop vaccines end 2021 pfizer ready to launch pills as covid 19 drugs via,1
3027,biontech await results of pfizer s covid 19 vaccine trial for babies pfizer biontech vaccine covid19,0
3028,here s another advance from the minister relatives genting highland workers the 1st batch of pfizer vaccine arrived in malaysia on february 21,0
3029,pfizer pon until 22 2 pon 24 is just right here s this vaccine ker vaccine in the hallway,1
3030,an example of pfizer s clinical trial was carried out in the us because the vaccine was produced in the us as well they have m,0
3031,yb datuk hjh azizah mohd dun head of srikandi bersatu sabah april 29 2021 alhamdulillah yb datuk hjh azizah datuk,0
3032,ainrmln like i said if he wasn t in the national immunization vaccine brand i wouldn t take it i want to see,0
3033,biontech hopes that the results of the covid 19 vaccine trial it has developed with pfizer on babies will be out in september,1
3034,hoaks microsoft chip inserted into pfizer covid 19 vaccine all page kompas,0
3035,hoaks microsoft chip inserted into pfizer s covid 19 vaccine all page kompas,0
3036,day 2 taking pfizer vaccine at first i felt sick after being poked like how to bite the ransom after that,-1
3037,congratulations to the kingdom make money from the world s donations pfizer is a profitable vaccine az is a non profitable vaccine,0
3038,a neighbor in a residential area of one family 7 people have covid except for her mom psl mom she has completed 2 doses of vaccine,0
3039,my mother is an active trader in jkt i haven t got a jkt id card yet i also haven t got it uh i got a v,-1
3040,there is a member who gets the pfizer vaccine but if we shoot it he will downgrade people it starts with a long annoying joke,-1
3041,btw it reads that the pfizer vaccine will arrive in july in large quantities hmm want to sell it to you,1
3042,if i were a minister now i gave sinovac vaccine to industry pfizer joined the turn of the golden citizen,1
3043,comirnaty is the name of pfizer s vaccine later u ckp it s not a plaque vaccine just like coronavac is the,0
3044,1000 doses of pfizer vaccine,0
3045,on called with my umi just now her husband has vaccinated the 1st dose of pfizer last week as a high risk category during,1
3046,so if i can get the vaccine sinovac sy kne reject az xdpt slot pfizer,0
3047,you should take the first dose of the pfizer vaccine 25 5 that day my father is also 2 6 because this redong has to be pkpd until 9 6,1
3048,hahahaha louder sis many people dm pm me asking how can i get pfizervaccine remember i played begging to,1
3049,not a scientific article but a newspaper report weyy think this is keeee hahaha what the,1
3050,pfizer vaccines,0
3051,pfizer vaccine arrives next month via,0
3052,the coil summarized some good news about the handling of the corona virus in indonesia on wednesday 30 6 kumparannews,1
3053,monggo mrna lovers minister of health pfizer vaccine enters indonesia in august,0
3054,minister of health august pfizer s covid 19 vaccine enters indonesia,0
3055,yes sis just go to the nearest place where you can get the vaccine huh ma am in indonesia vaccines,0
3056,nahh yes miss i ll also ask the doctor or the medical officer who gave the vaccine hopefully you just get one that,0
3057,the kingdom considers giving pfizer vaccines to teens,0
3058,what are the requirements for a vaccine visa i want the pfizer vaccine there only a month left,0
3059,i just dreamed of going on vacation to england and then i had the opportunity to ask for the pfizer vaccine wkwkwkwkkkk,0
3060,pfizer is very grateful to the vaccine sales,1
3061,thank you to the vaccine sales from top to bottom fear hawkers who kebo etc we only have 112t,1
3062,thank you vaccine sales we only have 112 t,0
3063,hudhi down to 84 mba the title is just clickbait efficacy pfizer 96 se,-1
3064,hudhi pfizer boss says vaccine efficacy has decreased by 84 percent after 6 months so you don t have to take pills,-1
3065,wow israel launches booster vaccine program for people over 60 years old president isaac herzog injected,1
3066,hello happy reading vaccines and virus variants pfizer effectiveness amp gt 6 months 95 to 84 and u va,1
3067,saluti the unroll you asked for vaccines and virus variants effectiveness of pfizer 6 months 95 to 84 and,0
3068,hi thread unroll complete vaccines and virus variants effectiveness of pfizer 6 months 95 to 84,1
3069,this started from my instastory post that wanted to wait for the pfizer vaccine because i felt the pfizer vaccine was better,1
3070,i read 1 of this info he wrote vaccines are not on the jewish agenda if you look at the names of these vaccines right p pfizer,1
3071,pfizer animal test results released in september 2020 and being the first covid vaccine used in the uk,1
3072,what kind of vaccine did you get ms supervisors run mat pfizer sis man pfizer sinovac so aerobic call aerobek,1
3073,yes so pfizer and moderna are new vaccines that don t use attenuated viruses this is the first time,1
3074,adjem i just took the second dose of pfizer vaccine thursday morning at night my body just felt a little warmer,-1
3075,3rd dose and yearly now,0
3076,there asking for the conditions to use the pfizer vaccine,0
3077,does the pfizer fax have its own advantages over other vaccines,1
3078,if there s a vaccine i m sure there will be one available pfizer hasn t entered indo yet and the plan is to go,1
3079,this is what researchers say about the differences and similarities between astrazeneca pfizer and moderna vaccines via online,0
3080,former pfizer employees talk about bioweapons biological weapons deathing covid vaccine they just,0
3081,tomorrow starts august we will see that the kingdom will only use the pfizer vaccine on ppv for the 1st jab,0
3082,what is less effective is still better than just bismillah capital but there is no effort whatsoever if b,1
3083,45 million doses of covid 19 vaccine scheduled to arrive in august there are pfizer and moderna via,0
3084,mr mrs ri mr please open the widest possible route for the az or moderna vaccine if you can add more,1
3085,how can a nation progress in being able to process data knowledge science and technology with the logic of researchers,1
3086,there are a lot of requests from consumers especially since there are so many pfizer and astra fans in indonesia,1
3087,non negotiable i only want to be injected with a vaccine if the vaccine is sinopharm or pfizer,0
3088,if the golden citizen is waiting for his turn for the 2nd dose it s been more than a month can you walk in too pfizer vaccine thank you,1
3089,i really hope that pfizer and moderna will be available to the public soon because they really want vaccines and they are only allowed to use,1
3090,congratulations amp thank you aaron chia amp wow yik you have given us the best vaccine with,1
3091,all types of vaccines 3 times but with cite az it will mix with pfizer sinovac tah not finalized yet,0
3092,sridiana 3va mila sinovac is not a cheap vaccine the price is only about 10 different from,-1
3093,mr please help seafarers who work abroad to facilitate the astrazeneca vaccine pfize,0
3094,man because i believe in conspiracy theories but i also want to live a quiet life without being chased by vaccines yes so,1
3095,ajaa yes there is a paid vaccine pfizer doesn t have stock yet,0
3096,they can buy pfizer sinovac and astrazeneca vaccines and then run an immunization program against people,0
3097,vaccine ppv pfizer,0
3098,rusli please check the thread again there is already evidence of animal testing for the pfizer vaccine,0
3099,take two doses of vaccine pfizer the most powerful supposedly is that plaque but immediately xde use ok take the vaccine,1
3100,the sinovac and pfizer corona vaccines are said to require a booster vaccine due to a decrease in efficacy how about,-1
3101,not really ah my friend last sunday was vaccinated with pfizer without a doctor s success,1
3102,third day jatiwaringin village provide pfizer vaccine,0
3103,the fda approved covid 19 vaccine has been known as the pfizer biontech and will now be marketed as comirnaty ok,1
3104,that s all i have to say about the pfizer vaccine because in the morning i have to be ready to work again hehehehe stay healthy always,1
3105,pfizer vaccine dose 1 because i m a covid 19 survivor i think it s going to be b with kipinya it turns out 1 edit,0
3106,4 c vaccine g lmi di ki zd pfizer,0
3107,i use pfizer only once this is the first vaccine his hand hurts like a lump really sleepy in the same mood,1
3108,dki health office pfizer vaccine available for ages 12 and over cnn indonesia rac,1
3109,you didn t notice when pfizer passed their vaccine there was no body or team from u,0
3110,hi i ve vaccinated pfizer twice abroad the certificate is also in the app but why is the status still,0
3111,yesterday 28 29 if there is no vaccine tour use pfizer just try to follow up on instagram nder infovacsinbdgraya,0
3112,mama on saturday got vaccines got pfizer i need a vaccine again it feels like,0
3113,alright yesterday i finished the pfizer vaccine in lembang,0
3114,has anyone vaccinated using pfizer or not can you tell me your experience hihi thank you,0
3115,imagine that tomorrow you want a second vaccine plus you have to be in class plus there is a buss listening quiz pfizer too,0
3116,i think all vaccines are the same the point is if there s a vaccine in stock why don t you try it it s like,0
3117,the pfizer biontech vaccine only gave mild side effects to adolescents aged 12 to 17 who received,1
3118,the effect of the pfizer vaccine on me injection in the morning at 10 o clock 1 afternoon started to feel sore swollen throbbing at the injection site 2 hours,0
3119,yesterday s vaccine experience until 6 hours after the vaccine didn t have any effect except for a sore arm i,0
3120,already vaccinated pfizer dose 2,0
3121,just look at the normal pfizer vaccine how come i m feeling hot,1
3122,hello fren has any of my mutuals ever had the pfizer vaccine how about after using pfizer please share it guys,0
3123,i need a vaccine if you have information please shop it friends especially the 1st dosage is pfizer,0
3124,i vaccinated pfizer afraid,-1
3125,info on pfizer vaccine dose 2 in the central cikarang area bang,0
3126,today activities pfizer vaccine dose 1 super excited the side effects are thirsty fast work on senbud but e,1
3127,is there no pfizer vaccine,0
3128,the first vaccine pfizer second astra zeneca kali,1
3129,tomorrow sunday if you want at my place there is a pfizer vaccine first vaccine,1
3130,a total of 987 students of sman 1 karang bahagia karang bahagia subdistrict bekasi regency underwent the covid 19 vaccination with,0
3131,987 students of sman 1 karang bahagia injected with pfizer vaccine,0
3132,bekasi residents who have not vaccinated and are looking for a vaccine place at the hospital where i work there is tomorrow october 1 type v,0
3133,suk ana nder seng nggonku pfizer vaccine,0
3134,i m afraid of getting infected so i m going to have a stupid vaccine with pfizer everything can be vaccinated now,-1
3135,them boys are still debating whether to get asta sinovac or pfizer,0
3136,i m ready to take sick leave if i get the side effects of the vaccine eh it turns out that there are no side effects from samsek on me cu,-1
3137,school slaves are okay if you want to travel far you can this pfizer vaccine costs to bring him high,1
3138,after the pfizer vaccine there is no effect the next day swelling and redness at the injection site headache sleepiness high blood pressure,1
3139,the effect of the pfizer vaccine is very weak then the left arm hurts and feels achy all over the body plus the pol is very sleepy it looks like,-1
3140,r the solution in the halodoc app there are lots of vaccine registrations but sinovac and astra all pfize,0
3141,raise your hand who is waiting for pfizer vaccine instead of sinovac or astrazeneca there is new news about the vaccine,1
3142,the pizer the pizer at first i was confused about what it was then i just realized that it turned out to be calling the person who wanted to be injected with the pfizer vaccine,-1
3143,210930 today dayoung got her first vaccination dayoung gets first dose of pfizer vaccine,1
3144,try registering your vaccine brother in the app vaccine registration data is complete all you have to do is enter the verification code,1
3145,pfizer s previous chief researcher vaccine will cause mass deaths,-1
3146,wta dong the distance from the first vaccine to the second vaccine how long is the maximum for the pfizer vaccine,1
3147,the fda itself certifies that this vaccine is safe to use when you live you want to be very skeptical all,-1
3148,come on those who haven t been vaccinated here is pfizer vaccine for dose 1 amp sinovac for dose 2 jagorawi rest area toll road km10 y,0
3149,i don t have a disease but after the pfizer vaccine it enters my body i feel like i m going crazy fast and tired mcm breathing,-1
3150,and then now there is a booster vaccine kj amek is also pfizer meaning that kj dares to be a test material for k,0
3151,a total of 358 020 pfizer vaccine doses sent to semarang,0
3152,sis what was the vaccine yesterday i m pfizer,0
3153,my first kipi pfizer vaccine was really weak for 3 days then the pain in my arm could last for a week nausea dizziness,-1
3154,over 350 000 pfizer vaccine doses directly sent to central java infosemarang pfizer semarang vaksin,1
3155,really the effect of the pfizer vaccine,1
3156,358 020 dose of pfizer vaccine arrives at ahmad yani airport semarang,0
3157,me ma am what vaccine is this ma am doctor nurse pfizer vaccine it s good that you can go on umrah in my heart amen hopefully,1
3158,over 350 thousand pfizer vaccines arrive at ahmad yani airport,0
3159,fda allows pfizer biontech covid 19 vaccine for children 5 to 11 years pfizer pfizervaccine vaccine,0
3160,egypt pfizer s covid 19 vaccine the vaccine is part of cairo s plan to diversify and expand its p,0
3161,you got the pfizer vaccine so i m jealous,0
3162,go here jungkook i have 2x pfizer vaccine,0
3163,350 thousand more doses of pfizer vaccine arrives in indonesia lands at ahmad yani airport semarang,1
3164,park jimin go here i m not afraid i ve had the pfizer vaccine,1
3165,admin info on pfizer vaccine dose 2 in lebak bulus dong thank you min,0
3166,more than 350 000 doses of pfizer vaccine were sent directly to central java,1
3167,news over 350 000 doses of pfizer vaccine were sent directly to central java citrafm lubuklinggau,0
3168,you have completed 2 doses of pfizer vaccine the first dose of allergy and tachycardia fast heart rate please second dose,1
3169,ohyeah what kind of vaccine do you have i went to pfizer yesterday but it doesn t hurt just my hands on the first day,1
3170,min info on pfizer vaccine dose 2 in south jakarta min yesterday the vaccine should have been on the 28th i forgot too much,1
3171,help info on pfizer vaccine dose for 2 areas in jakarta fatmawati dong thank you,0
3172,over 350 thousand pfizer vaccines arrive at ahmad yani airport semarang via vaccine pfizer covid 19,0
3173,indonesia has received 358 020 doses of the pfizer vaccine for the 109th stage of the vaccine vaccinuntukkita,0
3174,as efforts to accelerate vaccination usman continues to remind the public to remain disciplined in implementing the protocol,0
3175,indonesia has received the 109th stage of the covid 19 vaccine in the form of 358 020 doses of pfizer vaccine more vaccination,1
3176,over 350 000 pfizer vaccine doses directly sent to central java,1
3177,350 thousand more pfizer vaccines arrive at ahmad yani airport semarang,1
3178,over 350 thousand pfizer vaccines arrive at ahmad yani airport semarang,0
3179,want to show off after the pfizer vaccine but my left hand is so sore,0
3180,bengkalis regent kasmarni sent a letter requesting a vaccine to the ministry of health the result 72 290 doses of pfize,0
3181,358 thousand pfizer vaccines arrive at ahmad yani airport semarang,0
3182,the late vaccine is sick because of pfizer,-1
3183,biontech and pfizer pfe n covid 19 vaccine is likely to offer strong protection against p,1
