,data,label
1831,giat bbktm polsek tulakan polres pacitan bhabinkamtibmas melaksanakan kegiatan pemantauan giat vaksin covid 19 de,-1
1832,giat bbktm polsek tulakan polres pacitan bhabinkamtibmas melaksanakan kegiatan pemantauan giat vaksin covid 19 den,-1
1833,vaksin d umy enak cepet soalnya dpt masker kain yg lembut kebagian booster pfizer dl 12 sinovac alhamdulil,1
1834,taun kemaren double vaksin sinovac tahun ini bakal vaksin booster tahun besok vaksin apa lagi ya,-1
1835,jangan sinovac bang mending pfizer aje efikasinye udeh paling bagus dibanding vaksin yang lain,1
1836,alhamdulillah sudah vaksin booster pagi tadi vaksin pfizer efek kepala agak pusing tapi tidak terlalu yang bera,-1
1837,aku vaksin sinovac 2x juli lalu masih kena delta skarang udah booster astra semoga aja aman tetep prokes tapi takut juga,1
1838,cintaku berakhir karna beda vaksin aku sinovac dia astra zeneca,1
1839,iya aku abis vaksin juga ngantuk dan laper kok aku pake sinovac tapi pdhal sebelum vaksin tuh udah ma,-1
1840,bupati aceh barat udah speak up nih tentang vaksin sinovac aman untuk anak umur 6 11 tahun mari terapkan program v,1
1841,suhadi terbukti secara sah terlibat kasus jual beli vaksin sinovac ilegal bersama dua dokter dinkes sumut lainnya,-1
1842,astra soalnya aku vaksin 1 sama 2 sinovac,0
1843,pengamanan vaksinasi dari upt puskesmas paron jenis vaksin sinovac dan phizer dosis 1 2 dan 3 dengan sasaran anak,0
1844,iya soalnha min 6 bln dr terakhir kali vaksin 2 trus yg diutamakan yg sinovac dulu,-1
1845,ina btw saya mulai jaga jarak sama org yg udah di vaksin selain sinovac karena sinovac bua,-1
1846,tadi orang2 puskesmas dateng lagi ke rumah gue buat minta gue divaksin katenye pake sinovac aja bang yg efekny,0
1847,bekasinians yang nyari vaksin dosis 1 2 3 jenis pfizer dan dosis 1 2 jenis sinovac tersedia di sentra vaksinasi co,1
1848,jadi apa fatwa mui kalo fucksin itu halal dan suci yang mana jing,0
1849,jadi apa fatwa mui kalo fucksin itu halal dan suci coba jelasin fakcin apa,0
1850,jadi apa fatwa mui kalo fucksin itu halal dan suci coba jelasin fakcin apa yang halal dan suci sehabis lo baca ini,0
1851,siapa importir vaksin sinovac,0
1852,pengguna vaksin sinovac ini booster terampuh lawan omicron,1
1853,ya allah gue vaksin sinovac yang pertama aja efeknya kek orang tipes yang kedua juga sama ini mesti yang ketiga b,1
1854,iya tadi orang klinik kampus bilang gitu ke semua angkatan buat yang udah bisa vaksin booster vaksin aj,1
1855,terus ini apa bangsat,0
1856,apa fatwa mui kalo fucksin itu halal dan suci coba jelasin fakcib apa yang,0
1857,ini apa bangsat,0
1858,ada yg vaksin 1 dan 2nya pake sinovac trus boosternya pake moderna gaaakkkk,0
1859,hallo masyarakat wilayah kecamatan bagan sinembah bagan sinembah raya dan balai jaya gerai vaksin presisi polri,0
1860,biar matamu juling,0
1861,noh posting lagi,1
1862,gua posting lagi,0
1863,lu baca headline yang gw posting ini gak,0
1864,lah sinovac kan dan dibilang halal apalagi vaksin lain yg haram tapi,1
1865,apa fatwa mui kalo fucksin itu halal dan suci tolong jelaskan fuck,-1
1866,gua tanya lagi yaaaaa mana fucksin yang halal setelah lu liat berita,0
1867,bener bener setelah booster vaksin pfizer lebih kerasa linu 2 harian di tangan saat vaksin primer kemarin sinovac,-1
1868,gua tanya jancok terus ini apa,-1
1869,selain 2x vaksin sinovac dan booster pfizer gue juga tetep vaksin flu quadrivalent tiap tahun apa aja yang bisa d,0
1870,terus ini apa cok,1
1871,anjir mana vaksin gue masi sinovac wkaowkshdsojs,0
1872,itu kan september 2021 bisa jd skrg februari 2022 sdh ada hasilnya monggo dipelajar,0
1873,ya sudah ini kalau mau baca,0
1874,6 11 tahun dosis 2 jenis vaksin sinovac di gerai 634 rptra rawa indah jl rawa selatan ii rt 017 04 kel kampung,0
1875,aku vaksin 1 dan 2 sinovac tp ke 3 az kayak blh beda ga hrs modern,1
1876,vaksin covid 19 sinovac aman untuk anak vaksinyuk vaksinamanhalal,1
1877,lah gw mah anti vaksinasi anak dan anti mandatory vaccines artikel itu juga bahasnya vaksin mrna kan a,1
1878,pengguna vaksin sinovac bisa lebih kebal pakai booster pfizer dan astrazeneca ini buktinya,1
1879,poliklinik patriatama satbrimobda sulteng laksanakan giat vaksinasi booster moderna vaksin 1 dan booster aztraz,-1
1880,pengguna sinovac amp astrazeneca ada kabar baru vaksin booster,1
1881,yang bilang sinovac ga bermanfaat kan pedagang vaksin mrna aja,-1
1882,inilah manusia mengandalkan diri sendiri bukan mengandalkan tuhan pernah saya katakan varian baru dan vaksin berba,1
1883,aku boosternya pfizer vaksin 1 amp 2 sinovac,0
1884,tangerang sudah dapat sih di apps nya tapi mantau di grup rt yg didahulukan masih lansia ya trs vaksin yg,1
1885,vaksin sinovac untuk anak usia 6 enam sampai dengan 11 sebelas tahun badan pengawas obat dan makanan bpom me,-1
1886,bersamaan dg harlah nu ke 96 alhamdulillaah kami sekeluarga mendapatkan vaksin booster pfizer besutan ugm di hari,0
1887,kemenkes ri akhirnya memaasukkan vaksin sinopharm dalam daftar vaksin booster covid 19 ke 6 vaksin itu adala si,0
1888,booster vaksin sblomnya sinovac 2 2 nya,0
1889,bagaimana cara kerja vaksin covid 19 sinovac lewat,0
1890,vaksin primernya az ya adekku pake sinovac jg bs pfizer,1
1891,halo aku vaksin 1 2 sinovac trus kmrin booster p,0
1892,aku ngerasa validasi dariku tu ibarat vaksin sinovac kalo dari lita olin tu mungkin moderna,1
1893,vaksin 1 sama 2nya pake apa aku kemaren vaksin 1 sama 2 pake sinovac ga ad efek apa apa pas mau boost,0
1894,temenku udah ada yg di vaksin 4 kali 2kali sinovac satu kali jj dan satu kali booster moderna fyi,0
1895,2007 hoo gitu pusing ama merk vaksin kalo ada yg saranin gitu berarti tau isi kandungan obatnya gak seh,-1
1896,validasi sinovac oleh who bukti vaksin aman teruji mutu prokes basmi pandemi,1
1897,sebentar sebentar vaksin ke 3 itu namanya booster trus merk nya masih beda2 kan tadi tuh tanya kalo va,0
1898,kombinasi vaksin sinovac dengan pfizer atau astrazeneca sebagai dos penggalak memberikan kadar keberkesanan vaksin,0
1899,kaaaa wkwkwk sama bgt pas vaksin 1 amp 2 pake sinopharm terus dapet booster dari tempat kerja sinovac terus,0
1900,pagi tu muntah rsa cm vaksin sinovac ni x memberi kesan sgt pulak huhu pdhai dh cukup booster,1
1901,cah minta tlg info vaksin sinovac dosis 2 dong untuk anak usia 16th urgent ini buat adekku maakasih brgkali ada yg punya info,1
1902,indonesia tambah regimen baru vaksin booster keenam regimen tersebu antara lain vaksin sinovac astrazeneca pfize,1
1903,gebyar vaksinasi anak 6 11 tahun hari selasa tanggal 1 matet 2022 di desa sindangsari kecamatan ciranjang adapun,0
1904,vaksin 1 sinovac b aja vaksin 2 sinovac 2 malam seluruh badan linu vaksin 3 az alhamdulillah 8 jam setelah v,1
1905,gebyar vaksin i dan ii serta lanjutan booster sinovac pfizer dan astrazeneka di wilayah kecamatan sunggal bertempa,0
1906,vaksin astra emang kerasa bgt ya efeknya badan panas bgt padahal gajadi mandi pegel nya juga kerasa linuuu sin,1
1907,bapak ibukku alumni sinovac kaget kena efek vaksin booster,1
1908,kakakku booster az drop katanya belum pernah ngerasain sakit kepala yg sesakit setelah booster itu wk,-1
1909,guys yang vaksin 1 dan 2 sinovac pas booster kalian dapat vaksin apa trus efeknya gimana itb,0
1910,mjb kak dapat info vaksin booster sinovac kah makasih ns,0
1911,anggota polsek rengasdengklok brigadir bayu s pd melaksanakan monitoring kegiatan vaksinasi covid 19 serentak pe,0
1912,vaksin 1 amp 2 sinovac terus vaksin boosternya pfizer badan langsung gregesii kena kipi,-1
1913,sgd guys info vaksin sinovac dosis ke 2 di sekitaran uin dong sebelumnya makasih banyak,1
1914,booster moderna vaksin sinovac dan moderna 1 maret 2022 vaksinmalang,0
1915,30 ribu vaksin sinovac di lamongan terancam kedaluwarsa inilahcom inilahdotcom,0
1916,adhen pengalamanku vaksin sinovac ke 2 dan vaksin tetanus pranikah vaksin tetanus itu boleh berjara,0
1917,1 sinovac 2 sinovac 3 astrazeneca luar biasa vaksin booster astrazeneca silahkan dicoba bestie,1
1918,waka polsek salapian iptu nelson m sh bersama kanit sabhara iptu suyono dan ps kanit binmas aiptu hartoyo melaks,0
1919,gak paham apa saya vaksin lengkap sinovac dr v,1
1920,revisi diketawain bebek2 copidsemar ya wajar wong kalian,1
1921,mau tanya guys kl vaksin dosis 1 sama 2nya sinovav boosternya harus sinovac juga umsfess,0
1922,pemerintah telah resmi mengizinkan pemberian vaksin covid 1,0
1923,suamiku dulu kena covid tapi sembuh lebih cepat sampai sekrg dia blm vaksin 1pun sy,0
1924,4 catat waktu dan pelaksanaanya tanggal 1 2 amp 4 maret 2022 pukul 09 00 15 00 wib berlokasi di kantor dompet dhu,0
1925,urang 1 amp 2 make sinovac booster moderna 3 hari tepar demam lemes siga meriang makan susah leun,-1
1926,dulu seblum vaksin sy tanya ke nakes gini bener gak sih vaksin sinovac lengkap itu dalam 6 bln kemud,1
1927,aku 2 sinovac trs boster astra abis vaksin aku langsung mnum biogesic alhamdulillah aman tm,1
1928,mulai senin 1 3 jumat 4 3 rsud kilisuci menyediakan vaksinasi dengan jenis vaksin sinovac dosis 1 2 pfizer,1
1929,tempoh untuk semua penerima vaksin sinovac mendapatkan suntikan dos penggalak bagi mengekalkan status vaksinasi len,0
1930,ekau tahu tak kerajaan dah lanjutkan tempoh untuk dapekkan suntikan booster untuk penerima vaksin sinovac,0
1931,komorbidnya hipertensi dan gangguan imun tubuh coba liat dgn komorbid kayak gini apakah parah kenanya vaksinasi,-1
1932,fess kurang tau nder biasanya nakesnya yang nentuin aku vaksin 1 dan 2 sinovac vaksin booster astrazeneca,-1
1933,karena virusnya bermutasi berubah struktur misal sinovac dibuat berdasarkan virus a kemudian,0
1934,hlt yang vaksin primernya sinovac baiknya buat booster pake vaksin yang mana ya,1
1935,pantau wilayah binaan sertu kusnanto bersama babinsa kelurahan sragen kulon anggota koramil 01 sragen memantau ke,0
1936,sertu kusnanto babinsa kelurahan sragen kulon anggota koramil 01 sragen memantau kegiatan pembagian bpnt dan vaksin,0
1937,sebanyak kurang lebih 30 ribu vaksin sinovac untuk vaksin tahap dua di lamongan terancam sia sia,-1
1938,permisi pak mau tanya untuk vaksin boosternya pakai apa ya misal vaksin 1 amp 2 nya menggunakan sinovac,1
1939,perawat vaksin nya az ya mas dlm hati yah az ez lah pdhal kan gua pengen pfizer atau moderns meanwhile h,0
1940,iya booster itu vaksin 3 setelah 1 amp 2 dan itu kekebalan nya lebih gitu loh apalagi kalo 1 amp 2 sinovac,1
1941,pemerintah musnahkan 6 juta vaksin sinovac ini sebabnya,0
1942,nahiyaaa apalagi vaksin 1 2 sama yg booster emang harus bedanya juga kan terutama yg sinovac pok,1
1943,ayo hadiri serbuan vaksinasi vaksinasi dosis ke 2 dan 3 dosis 2 jenis vaksin sinovac dosis 2 amp 3 astra zeneca,0
1944,di sini udah pada 3x vaksin pakai pfizer aja masih kena covid yakin 2x sinovac 1x pfizer lo aman,1
1945,yoaa wkt jamanku vaksin di puskesmasku cm ada sinovac jd ga bs milih gt,-1
1946,ada yg udah vaksin booster yg vaksin 1 amp 2 nya sinovac tell me pls efek abis vaksin booster kek gimana ness,0
1947,vaksinasi merdeka jadwal vaksin 1 2 dan booster untuk anak anak dan umum senin 28 februari 2022 pukul 08 00,1
1948,akan segera vaksin booster kok aku soalnya aku abis vaksin sinovac aja demam jadi soon ya kalau udah siap demam tinggi lagi,1
1949,dips aku udah dapet tiket vaksin booster tapi vaksin 1 sama 2 aku tuh sinovac jadi buat booster pengen cari yan,0
1950,ada kurang infoo hehe 6 bulan kalau vaksin 1 2 sinovac minimal 3 bulan utk 1 2 az,-1
1951,mun bade ka luar nagreg ambil booster karena beberapa negara sudah bisa menerima sinovac kalo vaksin,-1
1952,wkwkwk sama emang sinovac nih cocok buat orang2 yg mau vaksin tp ga mau ada kipi,1
1953,vaksin 1 sinovac gpp amanlah vaksin 2 sinovac alhamdulillah aman langsung kerja vaksin 3 aztreasneca panas,1
1954,kami lansia bertanya dimana mendptkan booster homolog vaksin primer sinovac booster dg sinovac walau,1
1955,30 ribu dosis vaksin ii sinovac untuk lansia di lamongan terancam kedaluwarsa,0
1956,selain itu vaksinasi booster dapat dilakukan secara homolog jenisnya sama dengan vaksin primer atau heterolog j,1
1957,vaksin nusantara pada balapan vaksin dunia ini indonesia bisa menyalip di tikungan bisa seperti pembalap mich,0
1958,romania kirim bantuan pertama vaksin astrazeneca ke moldova,1
1959,akan guna vaksin sinovac dan astrazeneca ok mohon npra luluskan untuk kj,1
1960,romania pada sabtu 27 2 mengirimkan sumbangan pertama vaksin covid 19 astrazeneca ke moldova sehingga negara teta,1
1961,lebih dari 2 kali lipat sebelumnya australia terima 300 000 dosis vaksin astrazeneca,1
1962,australia terima 300 000 dosis vaksin astrazeneca,0
1963,menkes sebut vaksin pemerintah ada 4 sinovac astrazeneca pfizer dan novavax 4 dari 7 vaksin dalam kmk terbar,1
1964,empat vaksin ini masalah pada suplainya seluruh dunia rebutan asean belum semua dapat australia baru dapat jep,1
1965,vaksinasi massal untuk 25 juta warga australia akan dimulai pada senin 1 3,0
1966,menteri kesehatan indonesia beruntung sudah dapat empat vaksin covid 19 menkesri,1
1967,menkes sebut vaksin pemerintah ada 4 sinovac astrazeneca pfizer dan novavax klik untuk baca,0
1968,thailand akan menggunakan vaksin sinovac dan astrazeneca,0
1969,surujanjaya vaksin jerman kata vaksin tak patut di guna kepada orang yang lebih 65 tahun sebab tiada bukti cukup i,0
1970,vaksin astrazeneca adalah yang ketiga di luluskan di eu selepas vaksin pfizerbiontech dan moderna,0
1971,vaksinasi gotong royong tidak boleh menggunakan vaksin sinovac astrazeneca novavad pfizer yg merupaka vaksin gra,0
1972,menkes apa pun merek vaksin asalkan lulus bpom pakai saja vaksin vaksinasi astrazeneca wabah,-1
1973,sinovac astrazeneca pfizer novavac adalah vaksin berhasil didapat indonesia,1
1974,kita beruntung bisa dapat duluan kata budi,1
1975,wajar umum hanya ambik sino vaksin atau sputnik n bkn astrazeneca n bkn kata yg mana diluluskan dahu,1
1976,ada 4 vaksin yang dipakai dalam vaksinasi program pemerintah sinovac astrazeneca pfizer dan novavax apa alasan,0
1977,bhdunia beberapa petugas kesihatan yang menyuntik vaksin astrazeneca melaporkan masih ada cecair vaksin tertinggal,0
1978,jerman digesa terima vaksin oxford astrazeneca untuk warga emas malaysiagazette,1
1979,einde huisarts rob elens in het limburgse meijel weigert zijn pati nten te vaksineren tegen corona als ze niet e,0
1980,pembekal vaksin covid19 ada dari usa pfizer uk astrazeneca china sinovac,0
1981,pihak menyatakan jenis vaksin gotong royong tidak akan menggunakan vaksin sinovac astrazeneca novavax,0
1982,tunggu vaksin sinovac dan astrazeneca filipina perpanjang lockdown sampai maret vaksin vaksinasi astrazeneca,0
1983,setelah sinovac atau astrazeneca dapat kelulusan adakah rakyat ada pilihan untuk memilih jenis vaksin un,0
1984,vaksin sinovac dijadwalkan akan tiba di filipina pada minggu 28 2 sementara vaksin astrazeneca akan tiba pada se,0
1985,oh astrazeneca yang masuk vaksin gratis ya,1
1986,ba apa tindakan pemerintah jika vaksin mandiri sama dg vaksin pemerintah emang ada vaksin lagi di luar vaks,1
1987,vaksinasi di skotlandia telah secara nyata mengurangi risiko pasien rawat inap untuk covid 19 hal ini menunjukkan,1
1988,jadi program vaksinasi yg selama ini pemerintah sudah menyiapkan adl 4 merk sinovac astrazeneca pfizer,1
1989,aintover jadi program vaksinasi selama ini yg pemerintah sudah siapkan adl 4 merk sinovac astrazeneca pfizer,1
1990,yb khairy jamaluddin sedia jadi orang pertama terima vaksin covid 19 selain daripada pfizer mungkin sinovac sputn,1
1991,bekalan berterusan memastikan vaksin astrazenca terjamin petaling jaya malaysia akan mul,0
1992,astrazeneca ternyata menggunakan enzim tripsin yang berasal dari jamur bukan babi tempotekno,0
1993,kejadian ikutan pasca imunisasi vaksin astrazeneca termasuk ringan,1
1994,malu gue sama kopiah ngajinya dimana sih kok apa2 haram apa2 haram giliran selangkangan h a l a l menyedi,-1
1995,vaksin covid 19 tiada bukti penggunaan astrazeneca perlu disekat,0
1996,ema akan terus memantau dan mengkaji laporan kajian kes baharu yang dilaporkan berkenaan dakwaan pembekuan darah,1
1997,mau gelar profesor kek flipflop dulu ngata2in govt goblok tapi setelah astrazeneca cacat malah kemudian oh ya be,-1
1998,kejadian ikutan pasca imunisasi vaksin astrazeneca termasuk ringan via tangsel,1
1999,tetep gak mau fucksin apakah ada yg mau secara pribadi saya menolak astrazeneca kata rizal penolakan itu bela,0
2000,guru besar uinsa surabaya tolak vaksin astrazeneca,0
2001,langkah india setop ekspor vaksin astrazeneca ancam ri hingga korsel,0
2002,yaman dapat kiriman pertama vaksin astrazeneca dari covax,1
2003,kejadian ikutan pasca imunisasi vaksin astrazeneca termasuk kategori ringan,1
2004,kejadian ikutan pasca imunisasi vaksin astrazeneca termasuk kategori ringan via,1
2005,sisi jerman batasi vaksin astrazeneca hanya untuk lansia atas alasan keamanan dw bahasa indonesia perempuan,0
2006,tegas sebut vaksin astrazeneca haram mutlak prof dr kh asep saifuddin mengkonsumsi babi matinya akan sulit,-1
2007,sepanyol memperluas penggunaan vaksin astrazeneca ketika kes kes meningkat lagi madrid r,0
2008,malaysia terima 600 000 dos vaksin astrazeneca pada jun khairy,0
2009,kalo vaksin hindari yg astrazeneca yah kalo bisa pfizer,0
2010,bhdunia negara itu menerima vaksin astrazeneca menerusi covax skim global yang disokong pertubuhan kesihatan sedu,0
2011,mui 5 alasan vaksin astrazeneca dibolehkan,0
2012,fatwa haram tapi boleh seperti ini proses produksi vaksin astrazeneca sebenarnya via,0
2013,akhir kalam astrazeneca ini benar benar menggambarkan cerminan masyarakat berkelas di malaysia yang masih feudal,1
2014,az rbaycanda g l n h ft d n astrazeneca peyv ndinin t tbiqin ba lan lacaq bu vaksin bar d sayt m zda oxuya bil r,0
2015,travel banned vaksin astrazeneca dari india dicabut,0
2016,blow up india terlihat sistematis pasca heboh hoax itu astrazeneca langsung nego sama pemerintah indi,0
2017,lagi vaksin covid 19 tahap 10 tiba di indonesia vaksincovid19 vaksinsinovac sinopharm,0
2018,astrazeneca bukan untuk warga emas kuala lumpur kerajaan perlu memberi jaminan suntikan vaksin astrazeneca tidak,0
2019,kat mana nak apply vaksin astrazeneca first come first serve kan,1
2020,sila jawap ya makin carca marba program vaksinasi negara rakyat musykil kenapa sarawak menolak vaksin j,1
2021,kemenkes embargo vaksin astrazeneca produksi india dicabut,0
2022,kemenkes embargo vaksin astrazeneca sudah dicabut,0
2023,kemenkes travel ban vaksin astrazeneca dicabut,0
2024,jualan vaksin covid 19 astrazeneca cuan rp 3 9 triliun,0
2025,kemenkes embargo vaksin astrazeneca dicabut,0
2026,penjualan itu berasal dari 68 juta dosis vaksin yang diluncurkan dengan sekali suntik dipatok harga u 4,-1
2027,tiba 6 juta dosis bahan baku dari sinovac biotech ltd dan 482 400 dosis vaksin dalam bentuk jadi dari sinopharm in,-1
2028,5 alasan mui bolehkan vaksin astrazeneca vaksinasinasional,0
2029,kasus gangguan pembekuan darah yang terjadi di sejumlah negara eropa yang pasca penyuntikan vaksin astrazeneca tida,0
2030,jumlah distribusi terbesar vaksin astrazeneca ke provinsi jawa timur dan bali pada kedua provinsi ini hingga seka,1
2031,fatwa haram tapi boleh seperti ini proses produksi vaksin astrazeneca sebenarnya,0
2032,kehadiran vaksin sinopharm menabah jenis vaksin yang akan digunkan untuk program vaksinasi nasional yaitu vaksin s,0
2033,hari ini vaksin sinopharm tiba dengan kehadiran vaksin sinopharm menambah jenis vaksin yang akan digunkan untuk p,0
2034,kemenkes sebut embargo vaksin astrazeneca dari india telah dicabut lengkapcepatberitanya beritaterkini berita,1
2035,vaksin astrazeneca beri perlindungan lebih tinggi vaksinasinasional,1
2036,korsel melaporkan kasus pembekuan darah pertama di wilayahnya terkait vaksin virus corona covid 19 buatan astraze,1
2037,6 41 juta dosis vaksin bentuk jadi produksi astrazeneca dan 1 juta dosis vaksin bentuk jadi produksi sinopharm di,0
2038,vaksin astrazeneca efektif jika varian baru covid 19,1
2039,akibat keterlambatan program vaksinasi negaranya denmark akan mempertimbangkan untuk kembali gunakan vaksin astraz,-1
2040,vaksin astrazeneca,0
2041,dinkes sulsel segera jadwalkan pemberian vaksin astrazeneca,0
2042,mak dapat kesan sampingan vaksin astrazeneca yang teruk 25 5 cucuk vaksin 26 5 start demam 27 5 pergi klini,-1
2043,pasien tersebut adalah seorang pria berusia 30 an yang mendapat suntikan pada 27 april karena pekerjaannya di fasil,0
2044,kp bantu jawab az di formulasi kan oleh oxford univ inggris di asia ada 2 negara yg produksi korea amp india,0
2045,3 27 juta orang 3 270 000 telah terima vaksin oxford astrazeneca di korea selatan baru ada satu kes side effect,0
2046,vaksin astrazeneca batch ctmav547 aman untuk digunakan,1
2047,ayu semua vaksin sama khasiatnya termasuk astrazeneca,0
2048,vaksin astrazeneca aman dinkes tunggu surat resmi,1
2049,ayu vaksin astrazeneca batch ctmav547 dapat digunakan kembali alahmdulillah aman,1
2050,blak blakan penuturan kakak dari trio fauqi yg meninggal dunia karena vaksin astrazeneca,0
2051,efek samping vaksin astrazeneca smpe meriang gabisa tdr hdeh,-1
2052,kenapa gak pakai astrazeneca atau pfizer atau moderna pak kok rakyat di kasih vaksin kelinci percobaa,0
2053,kenapa sih vaksin astrazeneca terlalu dilebih lebihkan pdhl banyak makan korban juga 95 yg divaksin a,0
2054,carina joe ilmuwan indonesia salah satu pemilik hak paten vaksin astrazeneca orang ind,0
2055,peneliti astrazeneca indra rudiansyah punya pesan nih bagi bunda yang masih sibuk pilih pilih vaksin apa pesannya,1
2056,aku dapet vaksin yg astrazeneca hmmh aftereffect di aku ga ada sih cuma pegel aja beberapa ada yang,-1
2057,mahasiswa indonesia yang sedang studi di inggris itu mencuri perhatian publik karena masuk tim riset vaksin covid 1,0
2058,sebenernya dunia ini akan jadi seperti film divergent dimulai dari pembagian kelompok dengan di vaksin sinovac si,0
2059,berarti nganggo vaksin astrazeneca yo,0
2060,ngakak juga ngeliat akun nasionalis jokowers pada ribut masalah bpom dengan terawan masalah vaksin nusantara dan,1
2061,kepada semua penerima vaksin astrazeneca yang terlepas janji temu dos ke 2 amp belum ambil dos ke 2 tolong ambil sece,0
2062,hari ini otw vaksin kedua astrazeneca semoga amann,1
2063,dan mana satu di antara klinik kesihatan ini yang sediakan vaksin astrazeneca az bagi yang terlepas dos kedua,0
2064,persiapan kuliah luring universitas wisnuwardhana gelar 1 000 dosis vaksin astrazenneca untuk mahasiswa dan masyar,0
2065,jumlah vaksin yang tiba berjumlah 796 800 dosis astrazeneca total vaksin yang diterima baik dalam bentuk bulk dan,0
2066,total indonesia sudah menerima 274 400 590 dosis baik dalam bentuk bulk dan vaksin jadi astrazeneca,0
2067,tangerang halo mau tanya untuk vaksin astrazeneca dosis 2 ciledug ada dmn aja ya,0
2068,vaksin astrazeneca secara umum merupakan vaksin yang aman dan efektif vaksin sembuhkan bangsa,1
2069,indonesia kembali kedatangan vaksin tahap ke 80 yang berupa donasi dari pemerintah italia melalui covax facility k,0
2070,pemerintah menerima kedatangan 796 900 vaksin covid 19 astrazeneca bantuan dari italia pada kamis 30 9 donasi te,0
2071,kisah di balik keberhasilan penemu vaksin astrazeneca saat sma pernah marah karena ulangan matematika,-1
2072,vaksin sembuhkan bangsa who telah menerbitkan daftar penggunaan eul untuk vaksin astrazeneca pfizer moderna d,0
2073,vaksin sembuhkan bangsa vaksin astrazeneca secara umum merupakan vaksin yang aman dan efektif,1
2074,indonesia terima 796 800 dosis vaksin astrazeneca dari italia,0
2075,donasi 796 800 dosis vaksin astrazeneca dari pemerintah italia tiba di indonesia,0
2076,ri terima bantuan 796 800 dosis vaksin astrazeneca dari italia,0
2077,bandara soetta kedatangan vaksin astrazeneca tni polri siaga,0
2078,jakarta indonesia menerima kedatangan 796 800 dosis vaksin covid 19 astrazeneca yang me,0
2079,terima kasih italia 796 800 dosis vaksin astrazeneca tiba di tanah air,0
2080,796 800 vaksin astrazeneca bantuan italia tiba di indonesia,0
2081,studi di swedia antibodi vaksin pfizer dan astrazeneca menurun setelah beberapa bulan via,-1
2082,796 800 vaksin astrazeneca bantuan pemerintah italia tiba di tanah air via,0
2083,studi di swedia antibodi vaksin pfizer dan astrazeneca menurun setelah beberapa bulan,-1
2084,796 800 dosis vaksin astrazeneca donasi dari italia tiba di indonesia,0
2085,796 800 dosis vaksin astrazeneca tiba di soetta bantuan dari italia,0
2086,indonesia terima 796 800 dosis vaksin astrazeneca dari pemerintah italia,0
2087,indonesia terima 796 800 dosis vaksin covid 19 astrazeneca yang merupakan pemberian pemerintah italia dalam kedatan,0
2088,puji tuhan vaksin kedua terima kasih untuk pelayanan yang baik astrazeneca vaccination,1
2089,indonesia kembali mendapatkan pasokan vaksin covid 19 astrazeneca sebanyak 796 800 dosis pasokan vaksin ini berasa,0
2090,perhatian kepada penerima vaksin astrazeneca di lembah klang yang telah terlepas suntikan dos kedua sila walk in t,0
2091,indonesia terima bantuan 796 800 dosis vaksin astrazeneca dari italia,0
2092,rusia dituduh curi data vaksin astrazeneca untuk racik dosis sputnik v halaman all kompas,0
2093,satu lagi anak negeri yang mengharumkan bangsa penemu vaksin astrazeneca carina citra dewi joe,1
2094,sri mulyani senang alumni lpdp terlibat penemuan vaksin astrazeneca merdeka,1
2095,ketua tim manufaktur dr sandy douglas mengatakan formula dua sendok makan sel yang ditemukan carina citra dewi m,0
2096,carina citra dewi salah satu figur di tim oxford astrazeneca yang sukses memproduksi vaksin yang paling banyak dig,1
2097,carina joe ilmuwan indonesia di balik vaksin astrazeneca akan wakili tim raih penghargaan pride of britain halaman,-1
2098,dr sandy douglas mengatakan formula dua sendok makan sel yang ditemukan carina menjadi landasan produksi besar va,1
2099,jimin mohon maaf ya peli udah vaksin astrazeneca 2 dosis jadi kebal sama gombalan buaya,-1
2100,efektivitas vaksin covid19 pfizer moderna dan astrazeneca menurun seiring berjalannya waktu seperti apa perbeda,0
2101,jadwal vaksin covid 19 di kota cimahi senin 1 november 2021 khusus dosis 2 astrazeneca,1
2102,hasil lab virus corona varian baru a 30 yang mampu lawan vaksin pfizer astrazeneca,1
2103,aq kemaren vaksin pake astrazeneca nah tdi pegel sakit bgt trs barusan aq kompres 30menitan tpi maish sakit giman,0
2104,bikin bangga jutaan masyarakat indonesia wanita keturunan indonesia ini ternyata salah satu pemilik ha,1
2105,carina joe pemilik hak panten vaksin astrazeneca asal indonesia,0
2106,maju lo sini maju woy gw udah vaksin astrazeneca,0
2107,carina joe ilmuwan indonesia di balik vaksin astrazeneca akan wakili tim raih penghargaan pride of britain klik u,-1
2108,perdana menteri boris johnson menyeru rakan rakan pemimpin negara g 20 untuk membantu memvaksin penduduk dunia menj,0
2109,iformasi pelaksanaan vaksin astrazeneca tahap ii,0
2110,uk sumbang 20 juta dos vaksin astrazeneca pada negara miskin,-1
2111,sebahagian komitmen united kingdom uk untuk menderma 100 juta dos vaksin,0
2112,indonesia datangkan 6 5 juta dosis vaksin pfizer astrazeneca dan sinovac,0
2113,uk sumbang 20 juta dos vaksin astrazeneca kepada negara miskin fmtnews,-1
2114,penelitian lab virus corona varian baru a 30 mampu lawan vaksin pfizer astrazeneca cakaplah berpikir berbuat,1
2115,pelaksanaan vaksinasi di wilayah koramil 02 juwana sasaran 454 orang vaksin jenis astrazeneca dari dkk pati di pusk,0
2116,anggota koramil 11 gembong melaksanaan pendampingan vaksinasi tahap 1 dan 2 kepada masyarakat umum kecamatan gem,1
