,data,label
2119,serbu vaksinasi maritim gelar pangkal utama tni al viii wilayah pesisir timur sulawesi utara menyed,0
2120,carina joe ilmuwan indonesia balik sukses vaksin oxford astrazeneca,1
2121,carina joe ilmuwan indonesia temu formula sendok makan sel mungkin produksi lebih 1 5 milia,1
2122,sri mulyani senang alumni lpdp libat temu vaksin astrazeneca,1
2123,carina joe wni jadi sosok balik sukses vaksin astrazeneca bunda bahkan wakil tim teri,1
2124,vaksin astrazeneca suci boleh dr kh moh mahrus m h i ro is syuriyah pcnu kota samarinda lewat,0
2125,i m fully vacced today nyata side effectnya sama aja kek vaksin 1 sama sama tumbang jos gandos memang astrazeneca,1
2126,vaksin astrazeneca mas,0
2127,keren salah satu temu vaksin astrazeneca lulus lpdp,1
2128,covax alokasi 4 7 juta dosis vaksin astrazeneca korea utara,0
2129,sdh vaksin pertama astrazeneca jarak 3 bln utk astra kira segera atas,1
2130,perintah indonesia konsisten tahap terus tambah sedia vaksin masuk datang 1,1
2131,hari indonesia datang vaksin tahap 138 banyak 1 712 300 dosis vaksin astrazeneca,1
2132,umum kak syarat udah vaksin dosis 1 astrazeneca langsung datang aja kemaren,1
2133,bee lek ada butuh vaksin dosis 2 astrazeneca langsung kampus aja vaksinmalang,1
2134,covax kirim 4 7 juta dosis vaksin astrazeneca korut by cnn indonesia,0
2135,covax kirim 4 7 juta dosis vaksin astrazeneca korut,0
2136,e warga minta tak ragu vaksin pfizer astrazeneca menkes pasti aman,1
2137,warga minta tak ragu vaksin pfizer astrazeneca menkes pasti aman prokes tangkal omicron,1
2138,astrazeneca emang vaksin ngajarin sabar teliti daya ingat juga gotong royong kalau mau va,0
2139,astrazeneca mungkin saya sesuai jadwal vaksin dosis dua gak bareng ingat antusias,0
2140,astrazeneca datang paling awal baru 1 orang yang daftar vaksin astra dosis 2 akhir di,0
2141,datang 1 7 juta vaksin astrazeneca indonesia hari 30 november 2021,0
2142,tiga bulan akhir laku vaksin dua fix masuk clan astrazeneca peutingna muriangan,0
2143,indonesia terima datang vaksin tahap 138 upa vaksin astrazeneca banyak 1 712 300 dosis vaksin,0
2144,ini arab saudi aku empat jenis vaksin covid 19 antara pfizer moderna johnson amp johnson,0
2145,manjur vaksin covid 19 tanya hadap varian omicron apa kata astrazeneca,1
2146,perintah tambah stok vaksin astrazeneca 1 7 juta dosis,0
2147,korea utara pernah vaksinasi covax sisih 4 73 juta dosis vaksin covid 19 astrazeneca,0
2148,datang vaksin cepat luas program vaksinasi,1
2149,terima vaksin pfizer astrazeneca moderna langsung umrah terima sinovac,1
2150,warga minta tak ragu vaksin pfizer astrazeneca menkes pasti aman,1
2151,jenis vaksin guna indonesia enam vaksin lbh dolo guna indonesia tu sinovac astra,0
2152,jenis vaksin yg guna endonesia 6 vaksin yg lebih dlu guna endonesia yaitu sinovac astrazenec,1
2153,jenis vaksin guna indonesia enam vaksin lbih dl guna indonesia tuh ialah sinovac astra,0
2154,jenis vaksin guna indonesia enam vaksin lebih dulu guna indonesia yakni sinovac astr,1
2155,jenis vaksin yg guna endonesia 6 vaksin yg lbh dullu guna endonesia tu sinovac astrazenec,1
2156,jenis vaksin yg guna endonesia 6 vaksin yg lbih dulu guna endonesia tuh sinovac astrazene,1
2157,protecthealth ambil sempat untuk tekan bahawa jawatankuasa kerja teknikal bawah citf b mas,0
2158,jumlah ilmuwan afrika selatan tengah uji efektivitas vaksin astrazeneca pfizer johnson amp johnson meng,0
2159,jemaah umrah asal indonesia suntik vaksin pfizer moderna astrazeneca az jonhson amp johnson tak perl,0
2160,dunia ambang siaga omicron raksasa farmasi astrazeneca pfizer moderna pacu temu vaksin kuat,0
2161,banyak 1 juta lebih dosis vaksin pfizer astrazeneca langsung kirim tujuh provinsi lama dat,1
2162,1 juta dosis vaksin pfizer astrazeneca tiba indonesia,0
2163,merek vaksin covid 19 aku perintah arab saudi antara pfizer astrazeneca moderna joh,0
2164,info vaksin astrazeneca dosis 2 yg daerah kota sini dong gais makas jbrfess,0
2165,jabat menteri sehat ri kata perintah indonesia terima datang satu juta dosis vaksin c,1
2166,datang indonesia terima satu juta dosis vaksin pfizer astrazeneca nasional,0
2167,ramai bicara vaksin astrazeneca sempat timbul pro kontra majelis ulama indonesia mu,0
2168,kaga takut w udah vaksin 2 kali pake astrazeneca mau apa lo,-1
2169,tadi kan udah bilang mungkin tubuh alergi vaksin astrazeneca kan tadi menghimbau se,0
2170,capai tahun 2021 dapet harga sertifikat vaksin 2kali astrazeneca special edition thanks god,1
2171,halo utk tahu apa jenis vaksin astrazeneca yg suntik kpd bisa hubung siapa y sy h,1
2172,4 indonesia resmi sirkuit mandalika 5 indra rudiansyah mahasiswa indonesia balik cipta vaksin astra,0
2173,done dapat vaksin booster astrazeneca gg mat lengan aku lenguh macam nak demam dah ni kalau dah d,0
2174,versi ngoceh alam vaksin dosis 2 astra selamat tonton vaksinastra astrazeneca,1
2175,vaksin booster keluar izin bpom minggu pertama januari vaksin booster rencana guna sinovac pf,1
2176,vaksin booster triwulan i fokus guna astrazeneca jokowilawanpandemi vaksinamandanhalal,0
2177,19 31 2022 10 185,0
2178,triwulan 1 tahun 2022 alokasi vaksin booster utama vaksin astrazeneca,1
2179,stok limpah vaksin astrazeneca jadi vaksin booster januari maret 2022,1
2180,menteri sehat kemenkes nyata vaksin astrazeneca bisa guna vaksin booster pemerin,1
2181,kemenkes nyata vaksin astrazeneca bisa guna vaksin booster perintah fokus vaksinas,1
2182,stok vaksin astrazeneca cukup banyak kemenkes bakal guna booster 3 bulan pertama 2022 nasional,1
2183,buka daftar vaksinasi dosis tiga astrazeneca rs panti nirmala vaksindosis3 vaksinasidosis3,0
2184,lama 18 bulan laku bagai coba sama tim akhir hasil temu formula dapat,0
2185,hai ycabers tahu gak sih kalau nyata balik sukses vaksin astrazeneca sosok ilmuwan perempuan indones,1
2186,vaksin kuat booster covid 19 jenis astrazeneca guna tiga bulan pertama 2022 indonesia c,1
2187,vaksin booster triwulan i fokus guna astrazeneca jokowi,0
2188,perintah guna vaksin booster astrazeneca tiga bulan pertama,1
2189,pegangin ros pegangin gua gapapa gua kuad gua udah vaksin astrazeneca wooyoung mingi ateezinla,0
2190,banyak 500 dosis vaksin astrazeneca salur warga palar upaya tingkat herd immunity ma,1
2191,kemenkes prioritas astrazeneca vaksin booster 3 bulan pertama,1
2192,menteri sehat nyata perintah fokus beri vaksin covid 19 booster merek a,1
2193,kemenkes utama vaksin booster astrazeneca januari maret,1
2194,infogenwanipooll menteri sehat nyata perintah fokus beri vaksin virus corona covid 19,1
2195,triwulan pertama 2022 alokasi vaksin booster utama vaksin as,1
2196,nyata vaksin astrazeneca bisa guna vaksin booster perintah fokus vaksi,1
2197,kemarin datang buat vaksin ke3 malah bilang astrazeneca bom sedia boosternya liat,0
2198,vaksin kuat triwulan pertama guna vaksin astrazeneca,1
2199,stok limpah vaksin astrazeneca guna booster 3 bulan pertama,1
2200,laksana vaksinasi program dosis booster serentak,0
2201,kemenkes utama booster pakai vaksin astrazeneca cek stok,0
2202,1 jam vaksin astrazeneca booster kipi nya antuk sedikit lapar saja yg asa,-1
2203,fatwa mui sebut kandung babi hukum guna vaksin astrazeneca kabar24,1
2204,jubir vaksinasi covid 19 kemenkes siti nadia tarmizi sampai untuk triwulan i tahun 2022 alokasi vak,1
2205,perintah fokus guna vaksin astrazeneca booster,0
2206,kemenkes resmi astrazeneca vaksin booster covid 19,0
2207,kemenkes vaksin booster triwulan 1 fokus guna astrazeneca via id,0
2208,juru bicara menteri sehat dr siti nadia tarmidzi nyata triwulan i januari maret 2022 pemerint,1
2209,barusan ikut vaksin booster rumkitban tni ad rampal rs bhirawa bhakti daftar tempat jam 08 00 selesai su,0
2210,buat kalian area jakarta selatan udah dapet tiket vaksin booster kalian registrasi sini linknya,0
2211,perintah guna astrazeneca vaksin booster,0
2212,harap dapet vaksin booster nya astrazeneca pfizer sayang minimal enam bulan pasca dosis 2 baru bis,-1
2213,indonesia terima hibah dosis vaksin astrazeneca jerman swedia dukungnkrilebihmaju,1
2214,kemenkes tetap tiga bulan pertama tahun 2022 vaksinasi booster fokus beri vaksin,1
2215,punten yang tau info vaksin astrazeneca dosis 2 ga makasih,-1
2216,tak sempat guna 20 ribu dosis vaksin astrazaneca bakal buang sumatera utara,0
2217,pantesan ceunah mah emang vaksin racik astrazeneca paling strong matak loba efek samping ceuk si,1
2218,besok vaksin booster terus dapetnya astrazeneca kira kira demam ga harus sih udah engga,0
2219,karanganyar pelda afif sholihin batuud koramil 10 jenawi sama anggota nakes laksana vaksinasi dosis 3,0
2220,ui selamat malam min mau nanya kalo vaksin 1 amp 2 moderna boosternya pakai moderna atau,1
2221,reviews selamat malam dengan astrazeneca 1 dosis penuh moderna tengah dosis ini vaksin b,1
2222,kalian vaksin 1 2 pake astrazeneca kalian hebat banget suerr,1
2223,hari senin tanggal 28 februari 2022 bhabinkamtibmas polres samosir briptu gunawan situmorang laksana kegi,0
2224,jenis vaksin beri kali adalah vaksin astrazeneca vaksinasi ikut kalapas pegawai wbp,0
2225,gebyar vaksinasi dosis 1 dosis 2 dosis 3 jenis vaksin astrazeneca selasa 1 maret 2022 08 00 s d les,0
2226,akhir ngerasain sakit yg kayak orang orang rasain akhir akhir rasa kayak abis vaksin astrazeneca dos,0
2227,emg kalo dosis 1 amp 2 nya moderna vaksin boosternya astrazeneca yak,0
2228,cari tempat vaksin booster astrazeneca,0
2229,aku pake astrazeneca pagi vaksin malemnya mulai pusing sama demam sampe besok siang terus sama gel gel 2 hari,0
2230,aku vaksin 1 amp 2 udah prokes udah kena omicron terus sabtu kemaren vaksin booster astrazeneca malah,0
2231,gerai vaksinasi presisi polres wonogiri kapolres wonogiri ecek laksana vaksinasi booster astrazeneca,0
2232,gerai vaksinasi presisi polres wonogiri kapolres wonogiri ecek laksana giat vaksinasi booster astrazen,0
2233,ui siang minn kalo vaksin 1 amp 2 astrazeneca booster apa aja di rsui trims,0
2234,vaksin jenis astrazeneca banyak 10 100 dosis hampir kadaluarsa tumpuk ruang simpan vaksin kantor dinas,0
2235,btw gw vaksin primer astrazeneca jadi dasar tabel tabel sih booster az pfizer moderna,1
2236,astrazeneca moderna bnt terimakasih warna hidup kolaborasi bagai jenis vaksin dal,0
2237,gerai vaksinasi presisi polres wonogiri kapolres wonogiri ecek giat vaksinasi booster astrazeneca giat,0
2238,bagi besar vaksin akan kedaluwarsa astrazeneca,0
2239,vaksin astrazeneca aman halal semua vaksin siap perintah aman halal kok ayo vaksin d,1
2240,update kondisi pasca vaksin booster astrazeneca alhamdulillah fit sehat wal afiat masuk kerja shift pagi semangat,1
2241,selamat malam warga sukoharjo sekitar besok senin 28 februari 2022 polres sukoharjo buka gerai vaksin,1
2242,mochan ini vaksin booster banyak fokus guna vaksin pfizer astrazeneca kang,0
2243,selaku komando wilayah kodim 1426 takalar laku gebrak laksana vaksin booster dosis,0
2244,tangerang utk vaksin booster guna astrazeneca,0
2245,vaksin booster jakarta banyak pake astrazeneca ken cari moderna euy,1
2246,update kondisi pasca vaksin booster astrazeneca baik baik keluh sama sekali badan tidak,0
2247,vaksin astrazeneca hampir kadaluarsa dinkes p2kb sumenep harap capai vaksinasi maksimal,0
2248,parah banget efek astrazeneca dan pusing mata berat muntah sm gel banget area vaksin tepar ini mah untung libur,-1
2249,komandan korem 051 wkt brigjen tni yustinus nono yulianto s e tinjau giat serbu,1
2250,btw aku tadi dapetnya astrazeneca vaksin jam stgh 11 sampe sekarang ada efek apa2 sih even gel enggak,0
2251,l iya seperti biasa disclaimer gantung sedia vaksin rata2 astrazeneca ada moga maret ada,1
2252,kalau jenis vaksin nya pedulilindung salah apa ngurus sana kemarin aku sunt,0
2253,abis vaksin booster astrazeneca az ibaratin aja catat update kata ni booster efek lumayan,1
2254,vaksin booster astrazeneca abis vaksin biasa aja kok ga sakit,-1
2255,jadi temen gua ni ibu dirut rs suatu kampus nama nah dosis sisa buat nakes kan yaudah g,1
2256,vaksin 1 amp 2 w astrazeneca boosternya w astrazeneca kagak sih gtu,0
2257,prokes indonesia sehat hani nurcahya masyarakat layan 8 hingga 10 orang vaksinator dangka,0
2258,moderna soale jika kamu dapat vaksin primer astrazeneca kam,1
2259,mantep bgt dah after effect nya vaksin astrazeneca,1
2260,doa aku baik baik after vaksin booster pake astrazeneca,1
2261,vaksin booster ki 1 2 dosis astrazeneca,0
2262,pak menteri lansia tunggu booster homolog sinovac booster sinovac bahkan bayarpu,0
2263,tadi cek pedulilindungi nyata udah dapet tiket vaksin booster bingung mau vaksin dan vaksin apa,-1
2264,adapun vaksin beri wbp kali jenis astrazeneca ikut 6 pegawai 97 wbp kepala r,0
2265,cegah covid 19 250 orang warga bina lapas kelas iia parepare kemenkumham sulsel beri vaksin booster jenis astr,0
2266,ga bayang si kalo vaksin nya tadi milih moderna yg astrazeneca aja udh drop total,1
2267,pnts bnyk yg gamau vaksin astrazeneca emg efek sungguh mantap,1
2268,stlh vaksin 1 2 sinovac gaada gejala apa2 kmrn vaksin booster astrazeneca buset menang bgt badan asa remuk p,1
2269,vaksin 1 2 sinovac ga kipi booster astrazeneca h 1 meriang nyeri bekas sunti sama sedikit pusing,-1
2270,halo kak giat vaksin dengan kahir maret 2022 daftar lalu halodoc ke informat,0
2271,info vaksin booster astrazeneca the centra mall surabaya 28 februari 2022 lengkap link daftar,1
2272,rusli masuk akal prof lha wong vaksin astrazeneca injeksi tubuh asli kan adenovirus y,1
2273,kodim 0727 karanganyar laksana giat vaksinasi covid 19 sasar masyarakat umum dosis 3 boster hari,-1
2274,h 1 stlh vaksin booster astrazeneca kmrn habis vaksin ngerasain sakit kepala sedikit mual layang hari,-1
2275,sbg alumni v1 v2 sinovac gilir v3 dpt astrazeneca gila tangan gel bgt kek abis digebukin hari letoy tura t,-1
2276,5 syarat sehat usia gt 18 tahun bawa fotocopi ktp laku vaksin dosis 1 amp 2 sinovac a,1
2277,astrazeneca ni dulu bukan deme kata vaksin boleh self learning lawan varian baru kan apsal deme kena amek booster jugak hmm,1
2278,ribu dosis vaksin astrazeneca bakal musnah,0
2279,kl vaksin 1n 2 astrazeneca jarak booster 6bln kmrn sya,0
2280,kalo fans inggris suka banget sama hal bau inggris mulai keluarga kerajaa,1
2281,tim nakes pesan serta vaksin dapat banyak minum air putih istirahat cukup adapun jenis,0
2282,anggota bhabinsa koramil 07 bandar kodim 0736 batang laku damping aman laksana vaksin,0
2283,astrazeneca niiii vaksin 1 2 kyknya gak lemes deh,1
2284,rusli kabar indonesia impor vaksin program vaksin mandiri gorong royong jenis vaksin moderna,0
2285,bio farma kimia farma bagi tugas siap vaksin gotong royong sinopharm cina moderna amerika,1
2286,holding bumn farmasi siap moderna sinopharm buruh,1
2287,studi sebut nilai pertama perintah as,1
2288,kalo pakai pfizer moderna tuju yg pakai sinovac efficacy against infectionnya blm jelas yg j,-1
2289,vaksinasi gotong royong bio farma datang 20 2 juta vaksin sinopharm moderna klik baca,0
2290,vaksin datang sinopharm cina moderna amerika serikat banyak 20 2 juta dosis ingatpesanibu,1
2291,kalo yg moderna bs google mrna 1273 tau report yg,1
2292,vaksin pfizer moderna lebih efektif lapang uji klinis suara,1
2293,wah kelompok masyarakat paling bawel pingin datengin moderna pfizer astrazeneca sinovac bilang murah,1
2294,emang teh vaksin yg efektif cegah baru pferna amp moderna yg aja ga di sini ngoahahaha,1
2295,jambi koko28 beberapa vaksin pakai tehnologi mrna pfizer moderna astra zeneca v,0
2296,kakak udah make brp macam vaksin kalo pfizer sm moderna gmn kak reviewnya efek samping jg gak,1
2297,emang teliti vaksin sendiri data buka gw dah cari,1
2298,studi cdc lapor dosis dua vaksin pfizer moderna efektif 90 persen beri lindung covid 19 studi,1
2299,ahli saran meski satu dosis vaksin pfizer moderna efektif vaccinated,1
2300,dasar dapat sama 4 000 terima vaksin kesah bahawa risiko kebolehjangkitan turun 90 perat,-1
2301,2 vaksin teknologi mrna bukti sangat kesan lepas beberapa bulan benar vaksin teknologi mrna bua,0
2302,studi vaksin produksi pfizer moderna efektif cegah tular covid 19 covid,1
2303,lebih lanjut terang vaksin moderna sama vaksin lain perlu dosis int,1
2304,moderna beda sinopharm guna platform baru mrna memang spesifikasi khsus co,1
2305,vaksin moderna kata honesti pihak coba negosiasi untuk ada vaksin rencana,0
2306,lebih lanjut honesti sampai pihak buka bicara dua produsen vaksin sinophar,0
2307,studi vaksin pfizer moderna sangat efektif cegah covid 19,1
2308,vaksin moderna pfizer cegah tular covid 19 hingga 90,0
2309,hasil studi cdc vaksin virus corona pfizer moderna bukti sangat efektif,0
2310,yang klaim sakti vaksin pfizer moderna 80 ampuh,0
2311,riset cdc anyar tunjuk vaksin pfizer moderna manjur cegah covid 19,0
2312,kabar baik utk bumil vaksin covid19 bas mrna pfizer moderna bukti aman ibu hamil da,1
2313,cdc as klaim vaksin covid 19 pfizer moderna sangat efektif,0
2314,cdc satu dosis vaksin covid 19 pfizer moderna efektif 80 persen lawan corona,1
2315,vaksin moderna pfizer cegah tular covid 19 hingga 90 studi sebut cdc,0
2316,studi cdc vaksin pfizer moderna sangat efektif cegah covid 19,1
2317,hasil teliti vaksin pfizer moderna 90 persen efektif,1
2318,studi cdc vaksin pfizer moderna sangat efektif cegah covid 19 lengkapcepatberitanya beritaterkini,1
2319,studi cdc sebut beri satu dosis vaksin corona pfizer moderna efektif 80 persen cegah covid 19,1
2320,studi ungkap sakti vaksin pfizer amp moderna lawan covid,0
2321,vaksin covid 19 pfizer moderna klaim sangat efektif,1
2322,studi vaksin pfizer juga moderna sangat efektif cegah corona baru aktual berita live,1
2323,adapun merek vaksin guna vaksin sinopharm moderna percepatpembangunannkri akan guna,1
2324,vaksinasi gotong royong bio farma datang 20 2 juta vaksin sinopharm moderna percepatpembangunannkri k,0
2325,dia merek vaksin dua tengah negosiasi vaksin moderna amerika serikat moga bisa,0
2326,vaksin pfizer moderna covid 19 sangat kesan walaupun pertama kali guna guna dunia nyat,1
2327,rinciannya 15 juta dosis sinopharm 5 2 juta dosis moderna,1
2328,how can i get guarantee that my family n i will not be forced to take the china vaksin we only have trust,-1
2329,dasar studi baru dua vaksin aman guna,1
2330,studi vaksin corona pfizer moderna aman ibu hamil,1
2331,ramadhana enak endorse vaksin astrazeneca indonesia dia vaksin moderna wkwkwkwkwk,1
2332,studi baru temu vaksin pfizer moderna efektif lindung ibu hamil bayi lahir antibodi,1
2333,sinovac perintah datang vaksin pifzer amp moderna,0
2334,ketua tim uji klinis 3 bandung vaksin sinovac lebih bagus reaksi mutasi virus sarscov2 d,1
2335,moderna memberitahu jabat kanada tunda sebab ada tumpu proses jamin kualitas,0
2336,zudianto malam pak mhn info vaksin mandiri jih kira2 kapan kira2 biaya jg brp moderna ktny ckp bgs pak tks,1
2337,moderna tunda kirim 600 000 dosis vaksin kanada moderna tunda kirim 590 400 dosis vaksin co,0
2338,moderna tunda kirim 540 000 dosis vaksin covid 19 kanada,0
2339,moderna inc tunda kirim 590 400 dosis vaksin covid 19 kanada,0
2340,teliti baru tunjuk suntik vaksin covid 19 pfizer moderna ibu hamil susu efektif memb,1
2341,moderna inc tunda kirim 590 400 dosis vaksin covid 19 buat jadwal tiba kanada akhir pekan,0
2342,lulus guna cepat beri tidak,1
2343,bhdunia sage dapat kesan vaksin moderna cecah 94 1 atus who,1
2344,beda vaksin covid 19 vaksin moderna simpan lebih lama,0
2345,semangat pagi plners simpan vaksin sinovac suhu 2 8 c simpan vaksin moderna suhu 2 8 c sel,0
2346,semangat pagi plners dasar putus tri sehat nomor hk 01 07 menkes 12758 2020 dapat tujuh vaksin,1
2347,h dad tri yudianto usaha millenial tahun lebih pandemi corona virus disease covid 19 teror se,1
2348,cdc keluar rekomendasi baru kena vaksinasi covid 19 ibu hamil aman bagaimana teliti,1
2349,moderna kata data baru tunjuk vaksin simpan aman hingga tiga bulan su,1
2350,lonza switzerland tingkat keluar vaksin moderna covid 19 zurich reu,0
2351,2022 moderna target produksi 3 miliar dosis vaksin covid 19,0
2352,moderna tingkat kapasiti buat vaksin covid 19 target hingga 3 bilion tembak tahun 2022,1
2353,aku lg sebel sama 1 org selalu ngomel blablabla vaksin sinovac abal oke lah anti sinovac yg rese n,1
2354,betul sputnik sedang nilai npra nilai lampau la,1
2355,3 pfizer moderna johnson amp johnson novavax karena jangan heran apabila ini amrik rupa neg,1
2356,jauh berita saya ikut ga tuh nyata lanjut perintah,0
2357,ceo vaksin moderna ungkap fakta kejut soal vaksinasi covid 19 bila benar siap indonesia,1
2358,lepas vaksin yg substandard pfizer moderna tetap buat negara negara barat,0
2359,lrt jujur umur hidup ngga pernah iri iri banget kayak sekarang liat orang amerika vaksin pfizer moderna,1
2360,ni umum bantu konon 200 billion berapa ntah last2 korek kwsp fiscal injection rm75bil aje kes ny,1
2361,uji coba vaksin hiv laku jenner institute oxford university moderna hiv aids odhiv kotexkomunitas,0
2362,kendati rupa vaksin pfizer moderna saran campur pusat kendali cegah pen,0
2363,gak kang kan cdc cuma usa usa pake pfizer moderna vaksin yg mrna based em,0
2364,waw aku bru tau tp kok afsel india minta hak paten vaksin tangguh knp kok who msh nekan negara kaya a,1
2365,didu ibu siti dkk upaya kita lepas jerat,0
2366,dr koko28 dr prof,0
2367,moderna paling mahal convert rm150 populasi malaysia 32juta ambil kira kos tambah plg mahal vak,-1
2368,vaksin telah oleh tuju who pfizer astrazeneca johnson,0
2369,even goed verschil maken astrazeneca en janssen worden niet gebruikt bij zwangeren zijn ook een h,0
2370,rekod banyak 3 vaksin lulus agens ubat ubat eropah ema guna amerika sya,0
2371,ema tuju tiga vaksin juga guna as moderna pfizer johnson amp johnson,0
2372,vaksin pfizer moderna sama2 vaksin messenger rna mrna vaksin jenis kerja kode bagi,0
2373,vaksin 2x jebol di evaluasi apa titer antibodi bentuk vaksin inactived lamba,-1
2374,lebih vaksin moderna pfizer data buka ditutuo tutup semua da,1
2375,hoaks klaim vaksin moderna milik kandung enzim luciferase alat lacak ikut fakta kumparannews,0
2376,vaksin mrna moderna amp pfizer kunci,0
2377,gayahidup uji coba vaksin hiv laku jenner institute oxford university moderna,0
2378,rata rata mati per juta dosis 13 negara atas 5 jenis vaksin nyata jauh lebih parah pfizer amp moderna d,1
2379,why not do what biden did to ramp up vaccine production he instructed other pharma companies factorie,-1
2380,kimmi tiket mehong vaksin 2 minggu sblm lebaran br travel 28 hr vaksin sini pakai pf,0
2381,efikasi vaksin sinovac kan ajar luas vaksin moderna pfizer kalau sinovac bisa,1
2382,ri nah dia ke bijak negara soal arab saudi m,1
2383,trgantung jenis vaksinny mas singkatny begini kalau sinovac sinopharm kandung inactivated v,0
2384,apa benda la dah tau nak suruh org bayar la pfizer moderna baru la standard vaksin ma,1
2385,pork derived gelatin dah byk dlm mana2 vaksin read istihalah istihlak but s person fr az pfizer dgn moder,0
2386,sejahtera bila vaksin moderna masuk,1
2387,mohon mulai pikir opsi vaksin anak2 pak dalam kondisi wabah ini langsung gene,0
2388,jadi 65 nawarin jalur vaksin mandiri mungkin inspirasi negara tetangga beda vakman ala 65 khusus b,0
2389,united kingdom lulus guna vaksin johnson johnson benar guna vaksin pfizer moderna d,1
2390,wahh kata vaksin yg guna indonesia tdk masuk yg rekomendasi spt pfizer moderna amp astr,1
2391,wamenkes kata memang perintah arab saudi tetap vaksin covid 19 boleh syarat,0
2392,cek fakta benar vaksin moderna kandung sm 102 sebab kanker kandung sm 102 bahaya manusia info,1
2393,vaksin moderna covid 19 kandung bahan tidak aman edar video klaim vaksin corona moderna kandung sm 10,-1
2394,sibodohkaudengarsini vaksin tu murah sebab 1 az storage amp transport tak perlu cold chain macam pfize,-1
2395,okay laaa tu pfizer kalau sinovac nnti if one day your mama nk pergi saudi umrah haji sam,1
2396,hoaks vaksin corona moderna kandung sm 102 bahaya,0
2397,thi beda mas coba baca artikel untuk vaksin apa cuma pfizer moderna jenssen sama astrazenneca emege,0
2398,gak sih abis vaksin pake sinovac trus vaksin pake pfizer moderna biar dapet vaksin yg efikasi,0
2399,lebih vaksin vaksin ni banyak factor yg tentu base on study but yg paling ket,1
2400,penting sulit dapat aku who saing global lawan raksasa farmasi biar b,-1
2401,dapat informasi untuk masuk negara saudi sudah vaksin yg jadi soal di in,0
2402,akan vaksinasi covid 19 anak mungkin tahap vaksin produksi pfizer dapat persetujua,0
2403,l4u gue kemaren tanya soal kok moderna sama pfizer lebih ampu,1
2404,tanya gin prof ini terima vaksin cuma pfizer moderna jamaah umroh haji,0
2405,yeeeeeeeeeee speechless rasa kesi at same time geram nak cepuk batu nisan taknak ambik vaksin sila me,0
2406,emang kualitas vaksin kita mas dapet mas questionable astra zeneca mulai namb,-1
2407,rupa kt uk wanita kandung yg dah ambil vaksin astrazeneca although their official recommendation now is,0
2408,salam ustaz ambil vaksin moderna usa lepas 1st shot lenguh tangan lama 3 4 hari tap,1
2409,kalau ada pilih vaksin amik moderna mahal tu satu dos usd30 pilih paling mahal,-1
2410,pfizer astrazeneca moderna sinovac sama je penting vaksin prevention rate semua sama j,1
2411,samsung biologics segera sedia mesin produksi skala besar vaksin covid 19 milik moderna tr,1
2412,alhamdulillah done vaksin sunti pertama tempat aku pergi ni umur 40 bawah vaksin moderna,1
2413,negara kembang butuh vaksin swiss donasi 4 juta dosis vaksin astrazeneca negara kembang butuh vaksin cov,0
2414,vaksin yg pakai sinovac dg efikasi 65 arti 100 orang yg vaksin mungkin,0
2415,sir lalai perintah perintah sunti vaksin benar perintah bermain2 dana timba,0
2416,az kata bagus kan cuma us populer emang pfizer sama moderna kurang tahu vaksin covid sebenernya berapa lama,1
2417,kata siapa vaksin corona mengahalagi papar u tahu lah,0
2418,vaksin guna hasil imun peringkat 1 vaksin moderna 2 pfizer 3 novavax 4 astrazen,-1
2419,simpul benar narasi kurang lengkap sebut vaksin moderna efektif hadap varian,1
2420,kondisi sperma serta pria tetap ada tingkat sehat,1
2421,vaksin pfizerbiontech pfizer moderna covid19 kaji luarnegara l imunisasi blogsensasi pfizer moderna li,0
2422,india lulus guna cemas vaksin moderna,0
2423,iya banding gak vaksin samsek gak lebih baik pfizer,-1
2424,ya indo pakenya vaksin sivonac ga pake prizer aatau moderna iya kan dana buat jalan jalan raja ampat wkkwkw,1
2425,teliti vaksin covid 19 pfizer moderna produksi respons imun jangka panjang vaksin covid 19 pfizer biontec,-1
2426,buah studi laboratorium sebut vaksin covid 19 moderna hasil antibodi tawar varian delta,0
2427,salah satu produsen vaksin moderna kata vaksin bukti efektif lawan varian virus delta yan,1
2428,india tuju impor vaksin moderna,1
2429,aku check yg moderna punya tak banyak macam pfizer bagus sana punya bekal vaksin cukup senang appointment,1
2430,angka efikasi 50 84 persen jauh lebih baik pada sama sekali tidak dapat vak,1
2431,vaksin moderna tunjuk hasil janji lawan varian covid 19 uji laboratorium,0
2432,hoax vaksin pfizer moderna guna aplikasi komputer,0
2433,malaysia aku liat medsos rupa macam ranking vaksin nomor atas pfizer moder,1
2434,gpp bagus deh moderna udh ngembangin sarana prasarana buat teliti vaksin pandemi,1
2435,vaksin moderna ampuh hadap covid varian delta,1
2436,vaksin covid 19 moderna produksi pandemi edar artikel online amp unggah medsos vaksin covid 19 modern,1
2437,temu orang sembuh covid 19 vaksinasi lalu vaksin mrna pfizer mode,0
2438,ampuh mana lawan corona delta vaksin sinovac dkk moderna begini hasil riset sehat,1
2439,cek fakta vaksin covid 19 moderna produksi pandemi,0
2440,negara2 maju lebih stok vaksin masyarakat ogah vaksin rakyat negara kembang masuk indonesi,1
2441,4 india beri izin guna darurat vaksin kabar baru luar vaksin moderna izin,1
2442,vaksin goro sepi minat sekarang komisaris direksi manager usaha kelua,0
2443,di google kok trus harga jg lebih mahal paling mahal moderna trus pfizer tp kalo mahal ka,-1
